# class=rough
# date=20260426_012003
# sample_rate_hz=100
# accel_range=4g
# gyro_range=500dps
# accel_scale=8192.0
# gyro_scale=65.5
# total_samples=1000
# missed_frames=0
# crc_errors=0
tick_ms,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,seq
650613,2482,449,8530,215,137,-76,219
650623,2313,907,8669,59,6,-44,220
650633,2485,19,8667,235,77,-78,221
650643,2504,781,8444,112,89,-55,222
650653,2293,252,8512,84,45,-46,223
650663,2388,342,8402,206,79,-69,224
650673,2281,500,8570,102,-44,-46,225
650683,2314,132,8642,208,15,-73,226
650693,2648,329,8499,141,61,-63,227
650703,2503,415,8394,99,39,-64,228
650713,2320,245,8404,163,1,-75,229
650723,2286,246,8511,227,-116,-77,230
650733,2094,417,8362,198,-97,-73,231
650743,2274,-65,8587,174,-28,-73,232
650753,2463,511,8609,162,36,-69,233
650763,2275,94,8191,103,26,-64,234
650773,2261,-227,8126,251,-53,-85,235
650783,2246,579,8492,145,-141,-67,236
650793,2166,-109,8367,110,-6,-70,237
650803,2395,-60,8266,129,84,-69,238
650813,1960,750,8136,0,-12,-50,239
650823,1923,-406,8336,199,-67,-83,240
650833,2249,337,8139,158,-42,-72,241
650843,2166,250,8131,-27,-21,-45,242
650853,2166,250,8131,-27,-21,-45,243
650863,2343,7,8083,66,136,-63,244
650873,2352,668,8041,-82,46,-35,245
650883,2121,146,8130,96,-71,-70,246
650893,2345,580,8345,119,-63,-80,247
650903,2324,319,8867,7,-24,-59,248
650913,2934,788,8294,11,208,-77,249
650923,2562,348,8212,-35,127,-73,250
650933,2261,545,8385,137,-31,-99,251
650943,1946,790,8050,118,-59,-98,252
650953,2184,199,8155,146,30,-106,253
650963,2506,1026,7938,-11,239,-82,254
650973,2349,409,8051,-18,177,-81,255
650983,2285,285,8225,239,51,-109,0
650993,1807,949,8434,162,-87,-96,1
651003,1703,118,8502,259,-4,-119,2
651013,1986,648,7896,227,178,-116,3
651023,2018,737,7933,53,155,-84,4
651033,2077,-239,7957,247,205,-111,5
651043,2072,634,7582,133,64,-79,6
651053,1785,196,8142,137,-74,-76,7
651063,1776,-484,8433,239,46,-86,8
651073,1962,644,8391,28,24,-32,9
651083,1961,-54,8015,80,108,-30,10
651093,1798,-153,8109,116,56,-15,11
651103,1769,370,7947,-17,-35,13,12
651113,1895,-587,7956,67,-8,-4,13
651123,1944,-117,8358,-44,-33,16,14
651133,1923,246,8217,-252,-6,51,15
651143,2047,-757,7816,-129,76,35,16
651153,2023,366,7895,-254,-49,62,17
651163,1517,-266,7970,-223,-137,42,18
651173,1430,-263,8362,-90,-167,12,19
651183,1498,98,8608,-261,-173,31,20
651193,1407,-286,8339,-237,-11,11,21
651203,1567,-140,7652,-298,6,21,22
651213,1217,70,8248,-233,-178,9,23
651223,1580,106,8367,-189,-167,-20,24
651233,1568,-138,8421,-174,-121,-32,25
651243,1600,730,8008,-245,-44,-36,26
651253,1531,-166,8087,-222,-75,-46,27
651263,1511,527,8253,-78,-154,-72,28
651273,1181,526,8106,-195,-252,-61,29
651283,1506,63,8557,7,-182,-107,30
651293,1366,1030,8604,-244,-81,-67,31
651303,1325,293,8439,-206,-34,-72,32
651313,1510,940,8393,-85,-56,-86,33
651323,1735,930,8603,-232,-184,-60,34
651333,1552,745,8745,-61,-86,-99,35
651343,1577,1338,8547,-250,-48,-68,36
651353,1508,338,8564,-116,-26,-83,37
651363,1610,1126,8704,-80,-72,-68,38
651373,1647,514,8698,-181,-90,-34,39
651383,1562,583,8656,-42,30,-48,40
651393,1628,821,8484,-271,-7,2,41
651403,1796,168,8572,-48,22,-22,42
651413,1614,967,8738,-130,10,7,43
651423,1498,268,8599,-106,33,14,44
651433,1911,584,8155,1,126,3,45
651443,1725,784,8473,-125,14,31,46
651453,1640,268,8690,5,80,13,47
651463,1813,778,8244,-32,68,32,48
651473,1791,588,8222,30,26,31,49
651483,1606,570,8407,96,66,31,50
651493,1636,677,8581,104,50,35,51
651503,1693,1126,8234,144,119,18,52
651513,1606,388,8097,160,59,16,53
651523,1897,1220,8517,229,-5,8,54
651533,1951,703,8251,109,55,21,55
651543,1973,730,8315,229,110,-5,56
651553,1669,1348,8062,91,44,6,57
651563,1646,474,8235,288,-44,-43,58
651573,1646,474,8235,288,-44,-43,59
651583,1705,770,7999,277,-47,-43,60
651593,1728,969,8371,152,-82,-24,61
651603,1753,683,8082,158,106,-34,62
651613,1489,462,8323,187,-15,-33,63
651623,1735,851,8115,237,-130,-44,64
651633,1765,48,7997,268,-103,-52,65
651643,1768,648,8210,161,-36,-34,66
651653,1832,682,8016,54,27,-25,67
651663,1821,-11,8086,263,-61,-62,68
651673,1732,765,8035,202,-209,-50,69
651683,1713,-168,8406,247,-186,-61,70
651693,1791,441,8148,169,-3,-48,71
651703,1988,-52,7997,55,-14,-24,72
651713,1886,365,8105,232,-55,-46,73
651723,1726,200,8534,168,-208,-28,74
651733,1889,-241,8664,310,-143,-51,75
651743,1763,527,8380,95,-51,-8,76
651753,1901,-325,8053,60,8,8,77
651763,1833,255,8369,171,-55,-3,78
651773,1684,184,8375,47,-157,17,79
651783,1776,-132,8524,217,-70,-15,80
651793,1733,490,8782,-8,-34,27,81
651803,1641,-164,8791,57,15,13,82
651813,1705,403,8554,110,-1,2,83
651823,1866,379,8600,52,-88,5,84
651833,1848,1,8707,165,13,-25,85
651843,1778,700,8510,5,34,3,86
651853,1790,-15,8421,108,18,-9,87
651863,1799,520,8503,161,-11,-9,88
651873,1631,85,8991,56,-90,14,89
651883,1814,261,8688,167,81,-11,90
651893,1829,451,8619,-37,28,24,91
651903,1858,262,8974,125,18,-5,92
651913,1666,571,8565,35,14,12,93
651923,1786,-68,8611,107,-15,-5,94
651933,1811,734,8500,21,65,-4,95
651943,1631,197,8735,-75,8,4,96
651953,1661,269,8927,83,43,-27,97
651963,1537,830,8632,-92,-4,-8,98
651973,1698,-91,8685,32,15,-28,99
651983,1492,729,8799,29,50,-31,100
651993,1309,283,8753,-84,13,-20,101
652003,1793,66,8682,125,92,-57,102
652013,1503,796,8594,-83,15,-20,103
652023,1357,-136,8645,77,58,-48,104
652033,1419,793,8618,93,60,-53,105
652043,1135,299,8417,32,-12,-41,106
652053,1170,143,8547,281,47,-79,107
652063,1237,956,8243,17,65,-44,108
652073,1080,-27,8478,208,83,-79,109
652083,1522,740,8305,201,122,-80,110
652093,1314,469,8586,120,48,-62,111
652103,1360,195,8284,271,122,-92,112
652113,1446,609,8250,137,25,-60,113
652123,1359,348,8481,222,38,-76,114
652133,1519,651,8432,134,129,-57,115
652143,1612,354,8491,127,105,-54,116
652153,1550,594,8297,205,138,-68,117
652163,1577,303,8225,170,42,-57,118
652173,1580,278,8364,271,42,-78,119
652183,1734,925,8233,88,103,-50,120
652193,1869,-226,8280,178,186,-65,121
652203,1752,926,7907,175,171,-60,122
652213,1339,426,8428,115,-19,-37,123
652223,1504,-64,8749,428,55,-83,124
652233,1799,1173,8391,108,118,-30,125
652243,1784,-251,8003,199,235,-48,126
652253,1825,489,8084,281,230,-67,127
652263,1824,408,8014,91,83,-30,128
652273,1846,-314,8179,385,92,-79,129
652283,1818,589,8229,112,101,-35,130
652293,1805,-273,8456,130,158,-36,131
652303,1805,-273,8456,130,158,-36,132
652313,1918,540,8316,204,204,-49,133
652323,1903,-88,8590,59,42,-14,134
652333,1881,-27,8469,304,124,-54,135
652343,1906,359,7971,-3,122,-4,136
652353,1833,-545,8278,170,121,-33,137
652363,2003,368,8083,89,134,-23,138
652373,1802,-673,8631,72,-24,-19,139
652383,1830,-78,8920,215,61,-38,140
652393,2086,26,8592,-54,81,-2,141
652403,2107,-607,8450,157,141,-42,142
652413,2028,364,8158,16,112,-4,143
652423,1766,-377,8340,25,3,1,144
652433,1966,-202,8492,173,10,-19,145
652443,2031,-71,8654,-32,-8,19,146
652453,1977,-304,8606,25,113,3,147
652463,1901,-27,8349,-81,100,17,148
652473,1876,-37,7979,-84,12,13,149
652483,1376,-57,8275,-20,-39,-7,150
652493,1559,125,8491,-145,-29,12,151
652503,1769,-20,8429,-139,96,5,152
652513,1594,210,8253,-217,81,20,153
652523,1546,-154,8312,-194,-2,23,154
652533,1703,530,8245,-142,13,6,155
652543,1824,100,7971,-281,62,22,156
652553,1858,214,8298,-134,130,-6,157
652563,1627,664,8244,-326,101,37,158
652573,1649,-473,8408,-80,12,2,159
652583,1681,922,8228,-162,-8,19,160
652593,1560,-64,8186,-280,39,35,161
652603,1694,696,8131,-94,196,3,162
652613,1460,805,7955,-352,113,50,163
652623,1383,25,8309,0,17,-2,164
652633,1473,1058,8435,-107,-23,20,165
652643,1238,520,8115,-159,61,19,166
652653,1636,696,7679,-73,235,-7,167
652663,1323,1231,7962,-189,84,16,168
652673,1156,638,8320,33,38,-12,169
652683,1346,754,8568,117,-8,-14,170
652693,1271,1214,8408,42,42,-6,171
652703,1478,722,8125,61,189,-11,172
652713,1324,629,8184,141,128,-10,173
652723,1313,1158,8018,119,59,0,174
652733,1434,439,8469,205,37,1,175
652743,1375,707,8502,202,110,3,176
652753,1096,1054,8405,66,108,18,177
652763,1366,110,8320,248,146,-14,178
652773,1565,1096,8442,209,81,0,179
652783,1480,531,8431,120,126,19,180
652793,1511,347,8268,253,227,-9,181
652803,1409,961,8349,93,102,21,182
652813,1443,166,8582,276,82,-7,183
652823,1573,524,8726,247,109,-4,184
652833,1643,584,8714,136,158,10,185
652843,1678,310,8413,246,249,-17,186
652853,1710,621,8453,214,100,-19,187
652863,1559,156,8801,325,51,-41,188
652873,1698,286,8713,279,160,-33,189
652883,2029,223,8333,161,228,-23,190
652893,1934,170,8295,247,235,-42,191
652903,1882,184,8489,250,107,-43,192
652913,1800,-33,8493,306,64,-47,193
652923,1544,38,8493,221,89,-26,194
652933,1715,-279,8313,201,156,-21,195
652943,1940,149,8382,190,176,-29,196
652953,1708,-142,8271,119,164,-18,197
652963,1821,-134,8351,211,107,-28,198
652973,1661,287,8376,115,63,-19,199
652983,1652,-393,8699,170,67,-23,200
652993,1945,32,8651,186,122,-29,201
653003,2057,120,8320,22,182,-3,202
653013,2065,-569,8206,160,178,-22,203
653023,1914,292,8463,104,58,2,204
653033,1914,292,8463,104,58,2,205
653043,1613,-86,8433,39,15,25,206
653053,1809,-427,8698,192,7,8,207
653063,1807,400,8418,-50,82,53,208
653073,1658,-583,8522,-18,129,51,209
653083,1969,44,8359,61,129,38,210
653093,1846,-116,8130,-113,9,67,211
653103,1496,-169,8423,103,-10,29,212
653113,1652,238,8544,-88,22,51,213
653123,1911,-152,8634,-2,88,34,214
653133,1853,436,8064,-90,127,50,215
653143,1662,-165,8223,-27,8,53,216
653153,1468,525,8122,29,35,49,217
653163,1401,95,8249,-61,-17,68,218
653173,1390,356,8130,65,63,39,219
653183,1295,287,8603,-62,27,57,220
653193,1421,87,8639,43,93,31,221
653203,1463,710,8206,-70,123,47,222
653213,1387,22,8337,-57,80,38,223
653223,1480,965,7953,-24,106,29,224
653233,1188,198,8492,-68,-15,36,225
653243,1504,671,8679,80,66,13,226
653253,1201,550,8635,-97,59,46,227
653263,1421,214,8613,52,95,17,228
653273,1482,878,8389,-28,103,26,229
653283,1374,171,8500,8,49,16,230
653293,1420,743,8462,90,98,3,231
653303,1268,377,8413,17,52,18,232
653313,1371,228,8713,147,86,-4,233
653323,1160,852,8181,6,96,13,234
653333,1057,144,8570,123,35,-7,235
653343,1287,903,8453,114,76,-4,236
653353,1321,291,8403,72,69,14,237
653363,1673,438,8185,177,162,-4,238
653373,1384,693,8368,64,60,14,239
653383,1195,27,8497,263,19,-22,240
653393,1467,865,8428,194,20,-8,241
653403,1568,268,8520,144,75,-1,242
653413,1654,433,8456,176,192,4,243
653423,1615,587,8191,114,93,20,244
653433,1506,502,8368,271,23,-22,245
653443,1497,239,8748,239,-9,-13,246
653453,1628,652,8811,224,98,-23,247
653463,1650,263,8507,128,218,-12,248
653473,1594,-35,7991,219,181,-13,249
653483,1228,643,7835,135,21,13,250
653493,1048,-591,8382,209,-50,13,251
653503,1400,434,8528,268,56,9,252
653513,1642,-237,8073,-34,227,45,253
653523,1733,-443,8333,231,218,4,254
653533,1702,723,7904,-35,108,48,255
653543,1814,-1216,8418,155,-4,19,0
653553,1863,708,8814,183,73,19,1
653563,1427,-445,8167,-186,164,74,2
653573,1692,-715,8817,350,104,-10,3
653583,1689,824,8711,-107,38,72,4
653593,1849,-1277,8368,88,124,39,5
653603,2039,739,8710,167,131,30,6
653613,1867,-316,8190,-328,251,109,7
653623,1700,-659,9068,281,176,11,8
653633,1693,695,8350,-244,105,98,9
653643,1768,-938,8543,42,44,40,10
653653,1879,656,8663,76,125,21,11
653663,1658,-92,8345,-370,233,90,12
653673,1742,-160,8999,127,218,9,13
653683,1773,653,8330,-279,173,87,14
653693,1706,-560,8564,7,62,37,15
653703,1978,632,8630,-26,106,38,16
653713,1655,-205,8465,-248,154,68,17
653723,1466,75,8470,-3,158,33,18
653733,1529,326,8148,-266,72,93,19
653743,1529,326,8148,-266,72,93,20
653753,1558,-158,8576,-66,16,72,21
653763,1690,503,8381,-176,94,91,22
653773,1328,-153,8299,-202,114,93,23
653783,1447,272,8256,-133,117,89,24
653793,1744,393,8197,-210,13,116,25
653803,1424,55,8138,-130,23,98,26
653813,1704,592,8159,-195,16,107,27
653823,1527,267,8045,-173,38,96,28
653833,1517,419,8550,-115,-30,85,29
653843,1859,568,8193,-147,22,93,30
653853,1821,325,8154,-139,66,97,31
653863,1862,787,8180,-133,50,85,32
653873,1595,664,7922,-156,7,81,33
653883,1585,486,8440,23,-149,53,34
653893,1658,1004,8062,-29,-69,46,35
653903,1414,554,8371,-39,-21,35,36
653913,1575,836,8058,8,54,15,37
653923,1585,670,7979,59,-76,1,38
653933,1863,649,8010,159,-113,-18,39
653943,1730,908,8039,85,-47,-15,40
653953,1325,743,7635,113,6,-20,41
653963,1528,686,7967,228,-125,-31,42
653973,1796,1006,8316,242,-139,-32,43
653983,1818,134,8181,230,-18,-36,44
653993,1681,1063,8070,225,20,-42,45
654003,1277,349,8116,187,-85,-31,46
654013,1738,102,8317,460,-122,-61,47
654023,1823,1404,8277,139,-89,5,48
654033,1922,-438,8141,288,93,-17,49
654043,1733,1168,8236,264,77,-5,50
654053,1473,82,8383,195,-106,27,51
654063,1771,123,8769,522,-78,-19,52
654073,1802,693,8471,93,-16,58,53
654083,1928,-306,8366,268,172,38,54
654093,1708,875,8128,129,150,67,55
654103,1321,-457,8654,248,-101,65,56
654113,1642,268,8838,427,-58,36,57
654123,1667,-21,8479,60,58,92,58
654133,1701,-535,8658,242,228,62,59
654143,1678,667,8144,34,186,96,60
654153,1581,-702,8692,255,-35,68,61
654163,1711,247,8831,331,4,58,62
654173,1519,-231,8704,16,103,107,63
654183,1756,-245,8817,240,221,64,64
654193,1614,160,8255,-3,195,98,65
654203,1473,-584,8833,244,-17,52,66
654213,1767,459,8696,150,23,53,67
654223,1728,-736,8170,-33,114,74,68
654233,1677,245,9139,192,11,35,69
654243,1721,-161,8493,-116,117,82,70
654253,1644,-561,9013,210,67,20,71
654263,1665,654,8403,-123,91,68,72
654273,1578,-992,8718,31,32,29,73
654283,1816,631,8551,43,44,26,74
654293,1520,-260,8352,-256,17,69,75
654303,1608,-517,8920,136,37,2,76
654313,1858,665,8456,-268,25,67,77
654323,1902,-1006,8857,-19,34,20,78
654333,2078,583,8490,-99,102,34,79
654343,1831,-101,8051,-323,-17,75,80
654353,1554,-305,8859,139,-145,7,81
654363,1616,840,8458,-220,-76,64,82
654373,1750,-602,8671,-72,-6,31,83
654383,2087,862,8386,-74,59,29,84
654393,1699,-47,8021,-208,-33,57,85
654403,1855,342,8532,148,-97,11,86
654413,1907,725,8286,-131,-126,61,87
654423,1786,-170,8619,125,-88,24,88
654433,1902,1205,8356,-38,-5,53,89
654443,1755,52,8486,-25,-109,57,90
654453,2006,483,8417,192,-77,30,91
654463,2006,483,8417,192,-77,30,92
654473,1847,685,8164,-69,-94,76,93
654483,1982,68,8564,127,-43,47,94
654493,1948,1198,8602,17,21,56,95
654503,1856,17,8279,-54,88,69,96
654513,2200,1064,8234,7,-31,72,97
654523,1828,540,8334,-85,-203,97,98
654533,1936,190,8570,171,-196,55,99
654543,1879,991,8071,-159,-97,105,100
654553,1758,-298,8430,35,-75,73,101
654563,1803,1035,8630,19,-84,80,102
654573,1803,-10,8168,-62,-107,94,103
654583,1725,119,8359,191,-136,56,104
654593,1461,501,8449,-64,-206,100,105
654603,1762,-354,8762,181,-136,54,106
654613,2101,909,8027,-3,5,83,107
654623,1867,-175,8011,-23,-50,80,108
654633,1651,289,8647,230,-135,42,109
654643,1506,511,8592,18,-246,87,110
654653,1820,-522,8614,270,-181,48,111
654663,2274,815,8282,14,-51,84,112
654673,1876,-308,8478,-30,-76,85,113
654683,1928,695,8749,254,-121,36,114
654693,1958,220,8473,-6,-235,83,115
654703,1880,-124,9187,337,-320,26,116
654713,1782,845,8414,2,-143,81,117
654723,1434,-386,8668,102,-196,66,118
654733,1753,859,8348,207,-186,36,119
654743,1476,-124,8239,37,-293,58,120
654753,1588,430,8962,343,-274,3,121
654763,1685,687,8221,-84,-110,69,122
654773,1577,-415,8418,267,-172,6,123
654783,1669,1085,8267,157,-264,19,124
654793,1602,-288,8385,156,-276,17,125
654803,1693,436,8545,379,-192,-20,126
654813,1527,387,7842,-33,-110,49,127
654823,1790,-362,8651,346,-155,-5,128
654833,1785,649,8419,125,-135,43,129
654843,1408,-369,8637,161,-191,45,130
654853,1486,241,8325,251,-82,31,131
654863,1285,332,7932,5,-95,68,132
654873,1539,-345,8548,266,-103,19,133
654883,1415,721,8392,94,-35,43,134
654893,1538,-237,8159,92,-34,45,135
654903,1615,189,8043,220,3,24,136
654913,1419,597,8057,11,-75,55,137
654923,1878,-540,8504,251,-24,17,138
654933,1660,500,8427,137,11,36,139
654943,1553,32,8098,-30,-10,67,140
654953,1361,-524,8317,246,7,14,141
654963,1362,772,8124,-46,-34,61,142
654973,1428,-715,8245,73,-33,36,143
654983,1381,406,8224,180,65,2,144
654993,1421,-260,8107,-147,70,53,145
655003,1727,-19,8568,248,83,-26,146
655013,1701,693,8110,-100,122,32,147
655023,1887,-415,8522,174,62,-16,148
655033,1877,923,8179,121,134,-12,149
655043,1572,-378,8330,17,12,19,150
655053,1648,348,8358,386,34,-50,151
655063,1251,126,8192,-40,-7,21,152
655073,1484,-279,8822,307,47,-46,153
655083,1669,792,8045,2,209,-4,154
655093,1698,-632,8470,64,90,-5,155
655103,1880,620,8247,230,131,-34,156
655113,1832,-606,8345,-60,1,20,157
655123,2311,196,8887,298,50,-43,158
655133,1859,189,8112,-219,159,50,159
655143,1542,-700,8858,170,-37,0,160
655153,1509,954,7878,-38,9,39,161
655163,1505,-816,8088,-51,-135,43,162
655173,1696,806,8377,177,-9,-3,163
655183,1002,-57,7999,-348,85,83,164
655193,1002,-57,7999,-348,85,83,165
655203,1539,-367,8800,267,-26,-20,166
655213,1313,1017,8091,-134,-102,34,167
655223,1579,-521,8176,85,-165,-9,168
655233,2211,1039,7937,111,45,-24,169
655243,1671,177,7828,-238,11,38,170
655253,1683,546,8436,290,-115,-37,171
655263,1332,248,8397,53,-314,12,172
655273,1532,-249,9282,352,-347,-35,173
655283,1757,719,8310,37,-28,2,174
655293,1648,-627,8410,15,-17,8,175
655303,1859,549,8283,183,-78,-22,176
655313,1358,80,8342,82,-325,-3,177
655323,1770,-174,8915,354,-284,-56,178
655333,1872,696,8542,-1,-88,-5,179
655343,1514,-307,8574,84,-66,-15,180
655353,1517,484,8486,234,-134,-30,181
655363,1513,71,8870,164,-361,-9,182
655373,1811,-253,8749,339,-206,-49,183
655383,1844,420,8373,2,-73,2,184
655393,1469,-377,8607,101,-50,-15,185
655403,1607,415,8574,183,-167,-22,186
655413,1366,-158,8939,151,-323,-15,187
655423,1572,-150,9075,224,-161,-21,188
655433,1551,66,8535,-54,-8,23,189
655443,1475,-354,8509,67,-38,-1,190
655453,1713,-26,8483,100,-145,-3,191
655463,1499,-147,8770,82,-201,-7,192
655473,1718,-251,8729,63,-34,-11,193
655483,1565,257,8464,-62,30,4,194
655493,1507,-549,8572,35,-53,-7,195
655503,1637,53,8721,147,-138,-29,196
655513,1423,-202,8624,-34,-92,-2,197
655523,1506,-563,8790,90,38,-23,198
655533,1454,390,8470,-102,85,3,199
655543,1501,-765,8489,-9,10,-15,200
655553,1680,24,8539,112,-8,-33,201
655563,1599,34,8491,-193,17,16,202
655573,1571,-518,8854,54,82,-35,203
655583,1689,443,8089,-143,141,-8,204
655593,1652,-348,8623,-81,-8,-19,205
655603,1819,72,8612,71,66,-54,206
655613,1548,89,8293,-193,64,-7,207
655623,1522,-262,8710,35,54,-41,208
655633,1629,534,8540,-91,79,-19,209
655643,1606,-455,8538,-40,21,-31,210
655653,1885,389,8281,27,115,-48,211
655663,1460,-75,8418,-194,46,-12,212
655673,1780,-48,8652,74,63,-62,213
655683,1743,383,8280,-143,61,-21,214
655693,1790,-403,8702,-36,23,-31,215
655703,1952,726,8461,-116,129,-21,216
655713,1503,-404,8383,-174,32,-9,217
655723,1658,-35,8364,57,50,-52,218
655733,1667,389,8320,-273,-12,6,219
655743,1492,-701,8601,-41,27,-33,220
655753,1618,884,8431,-197,92,-7,221
655763,1570,-622,8432,-254,13,1,222
655773,2054,-119,8715,45,59,-51,223
655783,1792,512,8392,-390,6,28,224
655793,1655,-885,8589,15,12,-42,225
655803,2064,961,8547,-123,12,-20,226
655813,1957,-228,8429,-224,-23,-13,227
655823,1936,345,9169,144,6,-75,228
655833,1816,487,8675,-247,29,-11,229
655843,1968,-376,9036,143,4,-83,230
655853,2157,830,8721,-23,17,-53,231
655863,1767,318,8683,-87,7,-50,232
655873,1784,427,8900,114,76,-92,233
655883,2111,781,8908,-126,10,-52,234
655893,2014,-366,8898,101,38,-90,235
655903,1834,887,8671,-30,52,-69,236
655913,1563,30,8683,-111,27,-62,237
655923,1563,30,8683,-111,27,-62,238
655933,1969,44,8665,139,84,-106,239
655943,1572,851,8320,-195,23,-52,240
655953,1741,-589,8093,40,69,-88,241
655963,1623,1044,8377,-27,44,-74,242
655973,1326,-266,8507,-121,-31,-62,243
655983,1795,400,8489,231,71,-128,244
655993,1913,364,7994,-183,69,-61,245
656003,1864,-474,8025,158,107,-113,246
656013,1937,545,7644,-29,52,-59,247
656023,1357,-111,8149,61,-112,-52,248
656033,1574,-61,8277,190,-80,-66,249
656043,1456,-56,8542,8,-97,-39,250
656053,1421,116,8191,39,54,-51,251
656063,1777,-31,7805,-76,98,-24,252
656073,1725,-106,7821,23,-6,-35,253
656083,1489,38,7782,5,-106,-36,254
656093,1628,21,8222,41,-133,-45,255
656103,1500,338,7823,-61,18,-34,0
656113,1438,229,8241,-75,-39,-28,1
656123,1474,-6,7748,36,-31,-38,2
656133,1444,-141,8214,46,-203,-30,3
656143,1823,185,8376,17,-123,-25,4
656153,1663,-262,8235,-95,24,-9,5
656163,1585,-100,8125,-132,-20,8,6
656173,1364,273,7727,-106,-113,7,7
656183,1216,-409,7970,-16,-239,-1,8
656193,1326,163,8402,-53,-161,-4,9
656203,1179,53,8081,-205,-26,8,10
656213,1301,-236,7960,-73,-13,-19,11
656223,1436,562,8042,-124,-102,-14,12
656233,1415,-108,8135,-48,-168,-33,13
656243,1618,174,8076,39,-84,-51,14
656253,1397,424,8200,-133,-90,-34,15
656263,1371,-232,8323,38,-73,-72,16
656273,1541,419,8323,19,-120,-62,17
656283,1457,229,8476,-64,-147,-45,18
656293,1693,-266,8275,7,-34,-49,19
656303,1508,456,8293,-165,-48,-20,20
656313,1262,-305,8406,-95,-74,-35,21
656323,1312,289,8347,-44,-78,-37,22
656333,1123,-46,8148,-214,-111,-13,23
656343,1201,-306,8622,-17,-39,-48,24
656353,1309,603,8601,-288,35,-3,25
656363,1408,-480,8369,-181,67,-25,26
656373,1454,143,8228,-127,65,-17,27
656383,1100,-38,8056,-321,-27,23,28
656393,1091,-257,8645,-50,-14,-22,29
656403,1351,469,8406,-275,114,15,30
656413,1191,287,8326,-241,179,-3,31
656423,1314,189,8059,-136,211,-20,32
656433,1013,461,8427,-135,52,-17,33
656443,813,644,8538,-67,52,-34,34
656453,1464,241,8493,-59,196,-54,35
656463,1407,719,8106,-130,292,-55,36
656473,1120,666,8231,-138,211,-46,37
656483,904,597,8534,79,95,-73,38
656493,1432,472,8504,62,57,-56,39
656503,1479,512,8835,69,145,-51,40
656513,1472,851,8510,-45,304,-41,41
656523,1455,386,8708,14,222,-41,42
656533,1637,1249,8359,79,125,-46,43
656543,1241,261,8594,78,23,-34,44
656553,1577,567,8954,186,138,-43,45
656563,1442,1099,8590,-72,299,-2,46
656573,1576,-26,8408,96,301,-29,47
656583,1692,1374,8659,151,129,-24,48
656593,1445,-210,8627,146,24,-14,49
656603,1832,439,8934,355,139,-48,50
656613,1563,897,8788,-67,220,21,51
656623,1395,-420,8772,326,246,-49,52
