# class=rough
# date=20260426_013933
# sample_rate_hz=100
# accel_range=4g
# gyro_range=500dps
# accel_scale=8192.0
# gyro_scale=65.5
# total_samples=1000
# missed_frames=0
# crc_errors=0
tick_ms,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,seq
1837083,1814,82,8647,-58,3,-119,82
1837093,1804,144,8868,-50,-40,-109,83
1837103,1697,181,8651,-74,-8,-98,84
1837113,1616,238,8645,-53,-25,-97,85
1837123,1616,238,8645,-53,-25,-97,86
1837133,1846,359,8794,-52,-14,-101,87
1837143,1943,378,8779,-70,49,-93,88
1837153,1848,426,8563,-45,61,-97,89
1837163,1621,545,8604,-36,24,-100,90
1837173,1647,338,8518,6,-3,-111,91
1837183,1617,438,8562,-4,0,-105,92
1837193,1766,436,8650,-39,52,-107,93
1837203,1523,560,8431,-50,129,-111,94
1837213,1623,393,8290,-53,118,-109,95
1837223,1650,506,8527,-41,34,-107,96
1837233,1514,582,8173,-66,36,-103,97
1837243,1483,356,8454,-56,-4,-103,98
1837253,1488,572,8752,-84,36,-107,99
1837263,1469,661,8479,-172,101,-96,100
1837273,1663,372,8269,-100,75,-108,101
1837283,1914,822,8405,-98,34,-111,102
1837293,1639,556,8388,-125,51,-122,103
1837303,1632,387,8205,-49,77,-138,104
1837313,1879,739,8376,-110,6,-129,105
1837323,1949,268,8556,-53,44,-143,106
1837333,1785,447,8369,-12,85,-158,107
1837343,2052,898,8549,-42,27,-159,108
1837353,2097,397,8573,98,87,-194,109
1837363,2047,1012,8476,79,97,-204,110
1837373,1972,789,8626,109,67,-212,111
1837383,1885,717,8605,245,67,-245,112
1837393,1842,763,8504,205,11,-234,113
1837403,1913,679,8651,240,103,-246,114
1837413,2050,820,8126,146,213,-232,115
1837423,1774,759,8064,186,117,-236,116
1837433,1607,428,8441,270,1,-239,117
1837443,1533,516,8446,273,-14,-235,118
1837453,1686,432,8513,188,84,-209,119
1837463,1827,565,8510,104,230,-187,120
1837473,1839,733,8145,62,192,-170,121
1837483,1643,369,8272,193,31,-173,122
1837493,1442,590,8475,204,-29,-159,123
1837503,1713,270,8287,107,96,-131,124
1837513,1816,-10,8047,85,234,-119,125
1837523,1831,307,8033,36,172,-100,126
1837533,1675,-68,8103,168,38,-118,127
1837543,1676,80,8261,218,-17,-116,128
1837553,1711,120,8469,110,47,-96,129
1837563,1864,392,8359,114,195,-99,130
1837573,1968,106,8037,116,181,-100,131
1837583,1905,247,8371,244,21,-114,132
1837593,1921,257,8409,211,-31,-109,133
1837603,1910,-72,8538,244,25,-119,134
1837613,1977,455,8311,139,115,-117,135
1837623,1903,-13,8199,175,109,-132,136
1837633,1916,385,8372,269,34,-151,137
1837643,2009,153,8445,141,33,-145,138
1837653,1970,271,8623,249,35,-169,139
1837663,1706,484,8540,162,56,-169,140
1837673,1919,207,8235,186,124,-181,141
1837683,1913,452,8417,197,42,-186,142
1837693,1720,235,8422,133,31,-187,143
1837703,1642,213,8646,183,76,-203,144
1837713,1940,375,8373,38,111,-188,145
1837723,1836,100,8306,124,127,-213,146
1837733,1643,272,8325,39,62,-194,147
1837743,1682,184,8449,113,48,-206,148
1837753,1728,156,8170,57,93,-195,149
1837763,1763,51,8237,53,114,-183,150
1837773,1792,240,8176,-2,139,-165,151
1837783,1746,-74,8241,16,88,-162,152
1837793,1849,52,8342,37,52,-155,153
1837803,1783,26,8528,4,32,-137,154
1837813,1792,170,8465,8,155,-139,155
1837823,1663,159,8057,-26,155,-122,156
1837833,1540,-39,8135,64,68,-120,157
1837843,1561,14,8323,76,24,-114,158
1837853,1875,43,8042,12,134,-102,159
1837863,1869,152,8009,-29,217,-95,160
1837873,1601,360,8170,-33,146,-89,161
1837883,1578,279,8425,66,41,-98,162
1837893,1578,279,8425,66,41,-98,163
1837903,1752,162,8596,108,36,-98,164
1837913,1725,319,8489,18,136,-85,165
1837923,1697,147,8134,-14,247,-90,166
1837933,1676,105,8215,25,170,-95,167
1837943,1572,250,8282,51,58,-102,168
1837953,1776,37,8326,31,90,-108,169
1837963,1733,179,8384,-44,210,-104,170
1837973,1711,463,8204,-107,223,-93,171
1837983,1626,69,8130,3,138,-113,172
1837993,1648,421,8439,37,38,-113,173
1838003,1720,283,8468,-23,106,-115,174
1838013,1818,393,8341,-37,261,-120,175
1838023,1827,372,8156,-84,221,-116,176
1838033,1771,313,8489,48,96,-142,177
1838043,1762,408,8571,34,74,-146,178
1838053,1772,239,8465,11,161,-152,179
1838063,1908,467,8235,-57,251,-145,180
1838073,1736,366,8317,-56,181,-147,181
1838083,1723,256,8392,33,114,-161,182
1838093,1846,400,8511,12,84,-154,183
1838103,1791,319,8474,-26,165,-155,184
1838113,1748,434,8321,-41,251,-153,185
1838123,1726,358,8522,-7,159,-149,186
1838133,1793,368,8426,65,110,-157,187
1838143,1687,188,8540,64,116,-151,188
1838153,1861,443,8472,-5,218,-131,189
1838163,1938,298,8378,-60,258,-126,190
1838173,1927,179,8199,1,209,-125,191
1838183,1772,444,8247,9,99,-117,192
1838193,1659,89,8523,26,93,-112,193
1838203,1666,283,8346,-14,191,-100,194
1838213,1718,294,8391,-65,179,-85,195
1838223,1752,88,8476,11,172,-87,196
1838233,1732,318,8459,-15,129,-72,197
1838243,1923,118,8435,-11,165,-67,198
1838253,2067,268,8286,-18,229,-61,199
1838263,1831,370,8278,-70,157,-47,200
1838273,1698,48,8289,44,110,-61,201
1838283,1581,287,8485,19,51,-52,202
1838293,1705,122,8354,-22,110,-49,203
1838303,1910,140,8171,-38,220,-51,204
1838313,1970,237,8134,-115,181,-43,205
1838323,1865,203,8089,-58,101,-53,206
1838333,1674,266,8257,-40,17,-50,207
1838343,1753,76,8453,-55,14,-54,208
1838353,1749,348,8367,-96,101,-50,209
1838363,1684,116,8198,-131,111,-48,210
1838373,1793,205,8210,-69,86,-61,211
1838383,1651,385,8355,-106,2,-62,212
1838393,1691,-48,8174,-66,44,-70,213
1838403,1868,219,8257,-94,55,-68,214
1838413,1782,262,8408,-161,44,-63,215
1838423,1833,253,8242,-99,78,-82,216
1838433,1696,229,8267,-123,0,-67,217
1838443,1697,330,8326,-111,-8,-71,218
1838453,1733,93,8191,-137,34,-73,219
1838463,1826,47,8330,-154,59,-64,220
1838473,2002,116,8389,-209,65,-52,221
1838483,1785,-116,8443,-179,28,-52,222
1838493,1706,226,8550,-180,3,-45,223
1838503,1783,-162,8557,-190,25,-40,224
1838513,1994,6,8671,-189,95,-33,225
1838523,1918,48,8460,-257,142,-20,226
1838533,1869,-93,8327,-176,111,-25,227
1838543,1736,179,8490,-190,17,-11,228
1838553,1694,-106,8695,-169,29,-6,229
1838563,1918,237,8160,-240,197,11,230
1838573,1918,43,8184,-319,170,28,231
1838583,1726,149,8298,-222,125,22,232
1838593,1556,255,8453,-234,3,41,233
1838603,1799,211,8518,-220,60,33,234
1838613,1933,381,8341,-314,193,38,235
1838623,1972,434,8232,-337,225,35,236
1838633,1972,434,8232,-337,225,35,237
1838643,1909,497,8307,-259,130,34,238
1838653,1670,565,8556,-259,-18,36,239
1838663,1776,438,8601,-283,89,26,240
1838673,1854,677,8460,-381,223,27,241
1838683,1831,917,8091,-446,242,17,242
1838693,1784,443,8081,-315,138,-16,243
1838703,1763,1082,8482,-323,20,-20,244
1838713,1787,704,8318,-365,109,-31,245
1838723,1784,752,8245,-278,204,-63,246
1838733,1730,1115,8350,-394,171,-60,247
1838743,1604,701,8171,-264,157,-94,248
1838753,1616,1000,8275,-192,39,-107,249
1838763,1884,736,8230,-243,101,-112,250
1838773,1828,847,8293,-192,191,-127,251
1838783,1866,970,8123,-231,201,-126,252
1838793,1855,693,8180,-102,125,-144,253
1838803,1796,929,8460,-53,4,-145,254
1838813,1740,495,8376,-68,48,-139,255
1838823,1922,839,8219,-32,102,-144,0
1838833,1701,1087,8360,-110,104,-129,1
1838843,1831,656,8324,-12,121,-136,2
1838853,1974,1274,8501,-6,39,-122,3
1838863,1860,617,8373,-25,40,-108,4
1838873,1782,730,8368,90,35,-119,5
1838883,1706,906,8344,-56,39,-78,6
1838893,1748,641,8311,24,74,-79,7
1838903,1931,936,8194,-15,25,-65,8
1838913,1848,511,8516,51,-15,-64,9
1838923,1939,1087,8215,23,60,-50,10
1838933,1848,388,8593,36,-8,-47,11
1838943,2069,842,8440,122,53,-53,12
1838953,1950,799,8352,45,-7,-36,13
1838963,1910,413,8363,199,29,-62,14
1838973,1814,946,8294,128,-13,-47,15
1838983,1959,325,8526,211,-34,-67,16
1838993,1958,793,8351,215,36,-74,17
1839003,1957,513,8226,148,-1,-62,18
1839013,1831,531,8581,261,2,-88,19
1839023,1638,640,8538,136,-64,-67,20
1839033,1707,193,8278,204,-29,-77,21
1839043,1952,732,8300,92,-52,-59,22
1839053,2014,164,8369,91,-36,-67,23
1839063,1816,532,8400,186,-51,-86,24
1839073,1699,400,8431,53,-45,-73,25
1839083,1801,309,8649,168,-77,-95,26
1839093,1759,426,8584,94,-39,-93,27
1839103,2084,207,8349,56,58,-95,28
1839113,2015,483,8314,80,23,-105,29
1839123,1904,302,8331,50,12,-110,30
1839133,1818,349,8551,119,-15,-126,31
1839143,1890,395,8550,59,0,-119,32
1839153,1887,107,8268,97,69,-126,33
1839163,1942,275,8239,28,76,-112,34
1839173,1938,182,8463,57,29,-121,35
1839183,1891,477,8420,38,49,-116,36
1839193,1831,104,8539,41,62,-115,37
1839203,1808,544,8417,39,120,-114,38
1839213,1732,355,8326,12,79,-106,39
1839223,1869,139,8189,133,94,-120,40
1839233,1856,751,8424,27,44,-104,41
1839243,1783,281,8213,45,132,-115,42
1839253,1863,792,8007,54,152,-112,43
1839263,1785,758,8202,13,63,-105,44
1839273,1732,514,8322,159,77,-131,45
1839283,1603,837,8183,70,63,-109,46
1839293,1720,589,8116,108,102,-117,47
1839303,1606,866,7938,78,144,-115,48
1839313,1510,761,8159,85,72,-110,49
1839323,1736,706,8252,235,99,-133,50
1839333,1775,976,8161,152,159,-122,51
1839343,1677,596,8142,214,196,-124,52
1839353,1493,877,8043,310,161,-132,53
1839363,1506,919,7960,289,102,-124,54
1839373,1450,665,8137,424,104,-152,55
1839383,1703,1071,8057,342,165,-142,56
1839393,1703,1071,8057,342,165,-142,57
1839403,1683,789,8000,383,239,-146,58
1839413,1443,1039,7979,467,213,-157,59
1839423,1410,793,7994,501,153,-162,60
1839433,1431,910,8098,619,141,-178,61
1839443,1447,1136,8151,563,185,-171,62
1839453,1647,832,7934,594,329,-184,63
1839463,1515,903,8415,633,273,-184,64
1839473,1486,856,8289,643,243,-179,65
1839483,1615,475,8398,720,194,-189,66
1839493,1941,600,8332,621,226,-167,67
1839503,1936,355,8324,552,345,-162,68
1839513,1857,439,8025,538,362,-153,69
1839523,1918,439,8580,611,185,-156,70
1839533,1942,335,8468,617,189,-155,71
1839543,1941,-8,8468,567,260,-141,72
1839553,2039,143,8470,496,319,-119,73
1839563,1989,-206,8493,481,255,-115,74
1839573,2074,-340,8475,489,171,-115,75
1839583,1911,-276,8615,366,122,-104,76
1839593,1920,-252,8616,317,109,-101,77
1839603,1958,-375,8614,259,101,-86,78
1839613,2059,-344,8758,286,69,-87,79
1839623,2094,-154,8912,307,54,-89,80
1839633,2065,-695,8947,332,179,-102,81
1839643,2116,-392,8552,117,269,-69,82
1839653,2131,-548,8404,202,163,-85,83
1839663,2079,-739,8776,244,-1,-92,84
1839673,2298,-447,8770,149,14,-77,85
1839683,2214,-578,8907,142,46,-86,86
1839693,1971,-539,8709,70,108,-79,87
1839703,2108,-560,8757,48,83,-86,88
1839713,2047,-494,8890,36,15,-85,89
1839723,2079,-385,8613,-25,31,-82,90
1839733,2191,-493,8665,-46,26,-83,91
1839743,2206,-401,8754,-78,-2,-83,92
1839753,2122,-294,8551,-150,31,-79,93
1839763,1899,-327,8522,-141,22,-83,94
1839773,1774,-204,8442,-158,-36,-76,95
1839783,1798,-25,8538,-140,-70,-84,96
1839793,1875,-145,8396,-176,-18,-80,97
1839803,1935,-69,8404,-196,20,-70,98
1839813,1905,30,8217,-245,17,-61,99
1839823,1783,-15,8122,-216,-55,-64,100
1839833,1827,183,8444,-210,-144,-63,101
1839843,1905,158,8575,-243,-87,-59,102
1839853,2086,380,8292,-333,22,-41,103
1839863,2030,-100,8400,-224,9,-53,104
1839873,2050,354,8054,-296,85,-32,105
1839883,1978,113,7669,-330,100,-12,106
1839893,1852,-83,8274,-103,-56,-35,107
1839903,1992,455,7957,-356,69,8,108
1839913,2140,175,7807,-363,146,6,109
1839923,2087,432,7895,-324,33,17,110
1839933,1885,228,8156,-255,-117,16,111
1839943,1872,321,8448,-223,-162,19,112
1839953,1922,235,8261,-295,-107,35,113
1839963,1844,350,8209,-330,-11,33,114
1839973,1896,371,8147,-386,-22,44,115
1839983,2013,-128,8075,-257,-95,24,116
1839993,2090,526,8111,-357,-129,34,117
1840003,2111,53,8379,-393,-83,30,118
1840013,2286,246,8053,-353,13,14,119
1840023,2110,439,8031,-432,-127,28,120
1840033,1894,1,8647,-257,-210,-4,121
1840043,2065,511,8313,-331,-138,0,122
1840053,2221,152,8190,-380,-115,-9,123
1840063,2028,336,8269,-321,-119,-37,124
1840073,1863,562,8096,-404,-187,-31,125
1840083,2076,206,8268,-285,-251,-56,126
1840093,2076,206,8268,-285,-251,-56,127
1840103,1862,477,8453,-258,-323,-72,128
1840113,1825,492,8555,-264,-197,-93,129
1840123,2058,362,8123,-375,-33,-90,130
1840133,1905,708,8415,-277,-189,-118,131
1840143,1707,527,8287,-222,-244,-140,132
1840153,1556,376,8317,-200,-250,-144,133
1840163,1534,847,8198,-274,-179,-134,134
1840173,1594,326,8101,-246,-124,-143,135
1840183,1762,737,8180,-221,-131,-147,136
1840193,1691,485,8205,-236,-174,-146,137
1840203,1739,495,8280,-136,-165,-158,138
1840213,1601,719,8168,-206,-138,-135,139
1840223,1777,567,8289,-142,-105,-133,140
1840233,1618,924,8385,-151,-108,-123,141
1840243,1652,528,8332,-99,-127,-127,142
1840253,1741,717,8244,-18,-106,-123,143
1840263,1691,865,8367,-59,-115,-104,144
1840273,1842,463,8383,71,14,-116,145
1840283,1862,935,8456,12,125,-99,146
1840293,1710,586,8245,-8,104,-88,147
1840303,1501,637,8601,210,-11,-120,148
1840313,1538,721,8423,39,63,-87,149
1840323,1721,670,8372,67,69,-82,150
1840333,1816,793,8373,67,-6,-74,151
1840343,1763,652,8554,98,2,-74,152
1840353,1771,767,8398,78,79,-70,153
1840363,1696,706,8319,88,49,-76,154
1840373,1618,574,8242,160,34,-89,155
1840383,1658,639,8325,140,30,-90,156
1840393,1832,559,8382,116,84,-95,157
1840403,1667,547,8365,126,126,-111,158
1840413,1700,666,8410,128,78,-112,159
1840423,1787,590,8605,192,71,-132,160
1840433,1768,629,8436,159,104,-132,161
1840443,1792,392,8320,169,117,-139,162
1840453,1770,621,8394,136,82,-145,163
1840463,1703,232,8224,138,38,-152,164
1840473,1712,328,8430,165,-30,-162,165
1840483,1708,445,8256,25,33,-151,166
1840493,1698,131,8428,94,35,-172,167
1840503,1841,623,8368,88,-3,-173,168
1840513,1765,-24,8804,149,35,-197,169
1840523,1754,287,8220,126,144,-199,170
1840533,1558,231,8529,75,19,-185,171
1840543,1700,50,8214,167,92,-200,172
1840553,1557,16,8242,101,10,-191,173
1840563,1669,-39,8259,72,74,-176,174
1840573,1648,-9,8306,23,77,-161,175
1840583,1706,130,8247,10,78,-161,176
1840593,1677,-155,8431,52,25,-162,177
1840603,1710,-91,8436,46,37,-152,178
1840613,1700,61,8256,-31,70,-132,179
1840623,1642,-148,8334,-32,83,-125,180
1840633,1612,19,8161,-42,65,-114,181
1840643,1687,65,8152,-83,35,-103,182
1840653,1483,-78,8377,-50,-11,-104,183
1840663,1636,34,8473,-65,37,-99,184
1840673,1554,25,8566,-146,82,-87,185
1840683,1584,252,8292,-133,107,-91,186
1840693,1757,286,8406,-122,40,-88,187
1840703,1757,104,8399,-70,41,-100,188
1840713,1607,497,8340,-134,38,-90,189
1840723,1468,140,8398,-86,47,-98,190
1840733,1629,369,8215,-83,64,-102,191
1840743,1634,368,8308,-129,25,-101,192
1840753,1804,165,8413,-101,93,-113,193
1840763,1918,644,8525,-187,101,-101,194
1840773,1808,356,8343,-171,73,-114,195
1840783,1808,356,8343,-171,73,-114,196
1840793,1481,440,8542,-58,20,-135,197
1840803,1553,652,8495,-167,34,-126,198
1840813,1696,336,8275,-127,94,-145,199
1840823,1782,714,8359,-168,97,-140,200
1840833,1726,317,8287,-220,137,-130,201
1840843,1787,662,8510,-171,59,-138,202
1840853,1603,611,8402,-194,-2,-136,203
1840863,1717,263,8618,-132,11,-154,204
1840873,1876,833,8583,-275,88,-129,205
1840883,1659,310,8312,-228,114,-137,206
1840893,1910,696,8259,-164,69,-143,207
1840903,1748,612,8615,-190,-17,-139,208
1840913,1807,548,8599,-141,104,-159,209
1840923,1843,739,8527,-207,111,-138,210
1840933,1878,594,8436,-115,85,-149,211
1840943,1944,655,8507,-72,41,-154,212
1840953,1846,636,8735,-79,54,-145,213
1840963,1942,698,8599,-68,146,-153,214
1840973,1861,890,8432,-65,115,-150,215
1840983,1777,512,8331,23,66,-161,216
1840993,1726,689,8586,73,29,-160,217
1841003,1789,860,8500,1,100,-152,218
1841013,1922,507,8244,62,184,-169,219
1841023,1833,1113,8437,31,105,-152,220
1841033,1726,798,8453,111,67,-162,221
1841043,1818,654,8309,173,84,-165,222
1841053,1726,1043,8567,89,64,-147,223
1841063,1715,563,8403,136,159,-155,224
1841073,1736,750,7962,132,144,-156,225
1841083,1767,811,8522,141,24,-149,226
1841093,1747,706,8384,185,119,-167,227
1841103,1690,689,8194,165,110,-160,228
1841113,1669,843,8145,189,114,-157,229
1841123,1625,622,8192,227,107,-166,230
1841133,1537,784,8019,253,95,-171,231
1841143,1557,490,8061,304,87,-182,232
1841153,1686,726,8287,311,143,-188,233
1841163,1669,688,8027,283,192,-187,234
1841173,1424,694,7826,393,171,-208,235
1841183,1253,880,8023,417,75,-211,236
1841193,1525,422,8297,501,114,-231,237
1841203,1728,736,8003,435,245,-228,238
1841213,1620,631,8115,371,224,-227,239
1841223,1463,733,8163,467,198,-246,240
1841233,1347,657,8131,462,68,-238,241
1841243,1439,379,8227,524,116,-253,242
1841253,1625,595,8118,390,236,-239,243
1841263,1579,357,7992,385,267,-250,244
1841273,1658,471,8024,464,178,-260,245
1841283,1573,548,8265,463,59,-261,246
1841293,1809,387,7984,490,168,-265,247
1841303,1707,418,7895,421,192,-251,248
1841313,1603,601,7932,448,141,-255,249
1841323,1625,422,7845,532,67,-264,250
1841333,1565,296,8029,569,-9,-270,251
1841343,1707,580,8001,501,49,-257,252
1841353,1591,424,7589,499,91,-262,253
1841363,1586,415,7589,599,-23,-278,254
1841373,1498,562,8016,582,-164,-270,255
1841383,1332,420,8430,632,-194,-288,0
1841393,1725,200,8576,637,-119,-293,1
1841403,1815,413,8720,500,-38,-270,2
1841413,2001,-51,8307,510,-53,-267,3
1841423,1673,-92,8323,571,-241,-263,4
1841433,1635,-254,8816,512,-323,-239,5
1841443,1779,-310,8575,471,-136,-232,6
1841453,2055,-770,8701,347,-127,-197,7
1841463,2253,-584,8472,373,-87,-181,8
1841473,2073,-784,8836,290,-246,-150,9
1841483,1832,-1111,9038,373,-286,-151,10
1841493,1832,-1111,9038,373,-286,-151,11
1841503,1875,-558,8899,208,-267,-112,12
1841513,1900,-1097,9123,179,-212,-110,13
1841523,1870,-655,8941,151,-80,-102,14
1841533,1991,-897,8930,28,-131,-72,15
1841543,1923,-870,8691,107,-150,-81,16
1841553,1742,-579,9288,36,-306,-56,17
1841563,1931,-1019,9225,102,-219,-72,18
1841573,2103,-578,9518,19,-155,-63,19
1841583,1947,-729,8824,-142,62,-51,20
1841593,2321,-725,8937,-73,38,-55,21
1841603,2166,-388,9342,-161,-103,-34,22
1841613,2322,-560,8872,-109,-43,-52,23
1841623,2594,-670,9121,-169,-52,-46,24
1841633,2500,-592,9017,-310,-1,-26,25
1841643,2284,-626,8979,-383,-12,-16,26
1841653,2374,-581,9337,-391,-42,-7,27
1841663,2467,-571,9097,-458,18,-6,28
1841673,2390,-285,8919,-543,36,-3,29
1841683,2432,-304,8856,-570,57,-20,30
1841693,2255,-118,8898,-568,-7,-24,31
1841703,2133,-40,8879,-613,-44,-20,32
1841713,1993,-332,8940,-582,-23,-28,33
1841723,1929,276,8598,-680,-8,-27,34
1841733,1880,-77,8534,-653,-27,-55,35
1841743,1809,169,8480,-629,-41,-72,36
1841753,1845,442,8360,-714,-61,-65,37
1841763,2008,72,8569,-620,-33,-90,38
1841773,1736,446,8660,-567,-10,-106,39
1841783,1975,220,8103,-626,126,-103,40
1841793,1753,395,8313,-532,115,-122,41
1841803,1845,592,8096,-543,56,-127,42
1841813,1877,102,7866,-409,47,-143,43
1841823,1836,746,8196,-457,30,-129,44
1841833,1762,426,7848,-528,135,-117,45
1841843,1615,630,8030,-346,56,-140,46
1841853,1592,745,8022,-407,32,-124,47
1841863,1472,553,8261,-322,76,-126,48
1841873,1774,1104,7973,-408,168,-103,49
1841883,1857,674,7793,-424,197,-96,50
1841893,1898,1026,7825,-296,129,-101,51
1841903,1695,1044,7785,-371,86,-76,52
1841913,1833,482,7984,-229,142,-84,53
1841923,1931,1260,7821,-334,190,-47,54
1841933,1892,528,7996,-314,194,-40,55
1841943,2059,750,7959,-170,257,-53,56
1841953,2042,1231,8099,-307,163,-14,57
1841963,1922,372,8081,-91,233,-38,58
1841973,1751,1144,8060,-139,205,-18,59
1841983,1816,700,7895,-140,203,-9,60
1841993,1713,766,7853,-1,289,-38,61
1842003,1617,987,7917,-134,221,-9,62
1842013,1724,694,8061,32,271,-44,63
1842023,1911,1041,8019,-49,257,-41,64
1842033,1722,644,8036,-2,270,-58,65
1842043,1786,1053,8023,58,243,-81,66
1842053,1638,839,8175,40,180,-97,67
1842063,1847,882,7901,162,213,-131,68
1842073,1923,1049,8143,64,205,-131,69
1842083,2050,732,7861,87,282,-146,70
1842093,1920,987,7883,117,226,-167,71
1842103,1871,653,7962,86,149,-169,72
1842113,1781,849,8424,265,-14,-209,73
1842123,2020,539,8308,231,70,-221,74
1842133,1994,604,8349,147,257,-218,75
1842143,2099,785,7952,87,264,-213,76
1842153,1923,411,8180,284,85,-243,77
1842163,1962,533,8296,265,-45,-234,78
1842173,1874,209,8337,222,37,-230,79
1842183,1812,563,8553,182,89,-223,80
1842193,1946,318,8314,120,131,-208,81
1842203,1948,181,8392,256,65,-224,82
1842213,1948,181,8392,256,65,-224,83
1842223,1789,575,8324,199,-35,-211,84
1842233,1822,-189,8217,239,-20,-210,85
1842243,1930,481,8430,250,-37,-201,86
1842253,1776,-50,8336,109,31,-169,87
