# class=rough
# date=20260426_015416
# sample_rate_hz=100
# accel_range=4g
# gyro_range=500dps
# accel_scale=8192.0
# gyro_scale=65.5
# total_samples=1000
# missed_frames=0
# crc_errors=0
tick_ms,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,seq
2731933,2133,755,7946,82,55,-32,223
2731943,2080,-534,8013,-15,13,-21,224
2731953,1516,289,7882,174,9,-45,225
2731963,1124,-70,8586,-43,-208,-14,226
2731973,1365,-174,8999,182,-78,-59,227
2731983,2024,-90,7955,-47,110,-29,228
2731993,1879,121,8261,-68,92,-20,229
2732003,1403,-49,8786,-7,21,-15,230
2732013,1044,387,8986,121,-173,-30,231
2732023,1394,10,8575,71,-88,-35,232
2732033,1771,-563,9281,69,27,-29,233
2732043,1852,503,7374,-78,258,-11,234
2732053,1475,-519,7875,14,-20,-21,235
2732063,1917,300,8943,163,-133,-41,236
2732073,948,-168,9478,7,-103,-23,237
2732083,1261,114,8248,87,120,-41,238
2732093,1859,-86,8517,-65,111,-25,239
2732103,1629,-56,9068,65,45,-39,240
2732113,1713,438,7896,-48,86,-28,241
2732123,1843,-450,8061,85,27,-48,242
2732133,1319,612,8295,-37,68,-44,243
2732143,1349,90,8629,-40,6,-42,244
2732153,1514,-32,8482,135,116,-72,245
2732163,1621,460,7869,-130,107,-37,246
2732173,1669,-89,8529,35,66,-61,247
2732183,1642,180,8501,-10,147,-55,248
2732193,1828,98,8358,-53,8,-52,249
2732203,1644,-313,8486,70,2,-74,250
2732213,963,330,9130,-27,-10,-61,251
2732223,1482,146,8465,-28,136,-68,252
2732233,2047,-37,7842,79,128,-89,253
2732243,1543,309,8839,-37,-31,-66,254
2732253,1416,-80,9303,100,76,-87,255
2732263,1568,114,8444,53,102,-78,0
2732273,1604,170,8519,46,-14,-79,1
2732283,1653,-260,8826,57,32,-85,2
2732293,1594,467,8824,-29,83,-68,3
2732303,1585,223,8744,-57,86,-66,4
2732313,1658,266,8188,41,127,-88,5
2732323,1468,57,8941,-29,-55,-71,6
2732333,1429,217,8816,97,22,-100,7
2732343,1508,8,8351,-40,117,-80,8
2732353,1886,-277,8643,107,78,-109,9
2732363,1847,1421,8765,-44,147,-98,10
2732373,1144,-1168,8421,78,109,-109,11
2732383,1684,1188,8916,270,17,-128,12
2732393,1435,-377,8033,-115,23,-63,13
2732403,1384,-497,9159,452,17,-159,14
2732413,1653,1345,8752,-250,158,-46,15
2732423,1686,-1424,8143,168,210,-129,16
2732433,1531,1544,8127,216,52,-125,17
2732443,1632,-832,8276,-217,-33,-40,18
2732453,1457,-666,9182,575,-16,-168,19
2732463,1458,846,8396,-390,65,-7,20
2732473,1746,-1426,8533,67,170,-97,21
2732483,1978,1242,7527,110,210,-107,22
2732493,1539,-344,7648,-440,7,-2,23
2732503,1393,-755,9429,463,-78,-145,24
2732513,1393,-755,9429,463,-78,-145,25
2732523,1053,894,8131,-393,69,-4,26
2732533,1665,-1100,8320,-9,68,-71,27
2732543,2001,980,8024,52,183,-90,28
2732553,1687,-351,8704,-370,65,-12,29
2732563,1719,-138,9162,225,134,-114,30
2732573,1161,701,8102,-287,48,-17,31
2732583,1221,-757,8409,175,-86,-99,32
2732593,1552,860,7813,6,89,-82,33
2732603,1674,-512,7980,-208,54,-38,34
2732613,1623,-78,8515,147,180,-93,35
2732623,1543,436,8333,-281,61,-11,36
2732633,1877,-901,8986,100,-28,-93,37
2732643,1523,1026,8300,-95,-6,-72,38
2732653,953,-498,8856,-170,-122,-56,39
2732663,1484,237,8435,159,50,-106,40
2732673,1653,936,8084,-343,28,-19,41
2732683,1469,-1277,8887,108,16,-99,42
2732693,1662,1367,8750,-39,4,-81,43
2732703,1500,-623,7890,-250,-38,-50,44
2732713,1561,-36,9282,312,-152,-136,45
2732723,1558,1354,8297,-368,43,-31,46
2732733,1573,-1231,8870,13,72,-95,47
2732743,1164,1388,8765,82,-22,-107,48
2732753,1542,-358,7985,-216,-18,-69,49
2732763,1663,-83,8753,279,-9,-150,50
2732773,1581,996,8139,-290,58,-55,51
2732783,1645,-738,8123,99,105,-131,52
2732793,1571,1078,8677,2,31,-110,53
2732803,1881,-371,8039,-111,30,-99,54
2732813,1455,-25,8950,189,-15,-149,55
2732823,1049,769,8483,-150,59,-78,56
2732833,1638,-296,7794,-6,90,-105,57
2732843,1670,-494,8478,110,-53,-118,58
2732853,1967,876,8577,-187,68,-76,59
2732863,1775,-719,7602,-12,225,-121,60
2732873,1671,479,9284,63,-48,-119,61
2732883,1163,371,8550,-157,1,-69,62
2732893,1476,-845,8603,349,-119,-145,63
2732903,2065,724,8201,-35,0,-78,64
2732913,1957,-462,8375,-92,166,-82,65
2732923,1207,414,8643,85,136,-120,66
2732933,1286,81,9205,-47,-114,-78,67
2732943,1687,-98,8740,273,-95,-129,68
2732953,1453,276,8874,-14,-75,-79,69
2732963,1646,-27,8162,-69,212,-86,70
2732973,1643,216,8266,-76,141,-80,71
2732983,1134,24,9069,-28,-188,-81,72
2732993,1343,-870,8347,120,-104,-109,73
2733003,1911,715,8196,-139,-53,-65,74
2733013,1568,-749,8439,-274,140,-56,75
2733023,1360,-52,8336,65,140,-111,76
2733033,1283,1016,8344,-356,-184,-34,77
2733043,1727,-1613,8895,179,-213,-121,78
2733053,1780,1401,9066,-14,-70,-100,79
2733063,1826,63,8265,-535,120,-31,80
2733073,962,-614,9067,378,-7,-173,81
2733083,798,1447,8632,-159,-263,-65,82
2733093,1726,-733,8506,161,-138,-132,83
2733103,1783,213,9000,232,40,-147,84
2733113,1654,753,7437,-432,309,-52,85
2733123,1444,-746,8562,107,96,-151,86
2733133,1674,929,8148,62,-186,-140,87
2733143,1322,-587,8507,55,-334,-137,88
2733153,1268,78,9218,224,-67,-160,89
2733163,1962,207,8144,-354,259,-77,90
2733173,1888,-381,8194,67,239,-155,91
2733183,1291,798,8614,-44,-71,-134,92
2733193,1291,798,8614,-44,-71,-134,93
2733203,1745,-306,8035,133,-218,-154,94
2733213,1485,729,8934,187,-173,-156,95
2733223,1411,-503,8340,-129,72,-92,96
2733233,2035,509,8423,111,198,-139,97
2733243,1568,240,8508,-165,-11,-96,98
2733253,1271,-524,9019,244,-168,-168,99
2733263,1640,752,8199,-15,-120,-120,100
2733273,1809,-454,9057,0,-77,-119,101
2733283,1442,790,8632,13,136,-127,102
2733293,1533,-87,7889,-143,46,-100,103
2733303,1829,-622,8259,263,-118,-168,104
2733313,1405,773,9343,-38,-271,-116,105
2733323,997,-507,9035,53,-15,-141,106
2733333,1795,385,8047,61,161,-135,107
2733343,2018,324,7996,-117,-55,-115,108
2733353,1527,-879,8184,223,-105,-172,109
2733363,1457,830,9260,89,-281,-138,110
2733373,1399,-91,8460,-21,-54,-147,111
2733383,1457,-455,8345,251,-12,-180,112
2733393,1430,784,8258,-7,-120,-135,113
2733403,1729,-740,8487,170,-106,-176,114
2733413,1773,292,9148,207,-123,-184,115
2733423,1118,732,9433,-131,-105,-135,116
2733433,1713,-1387,8538,294,39,-213,117
2733443,2147,842,7653,36,-137,-166,118
2733453,1397,-413,8074,-86,-270,-149,119
2733463,863,-283,9609,275,-170,-218,120
2733473,1694,117,8288,-259,29,-136,121
2733483,1991,-723,7808,45,-20,-201,122
2733493,1487,434,9149,-81,-173,-173,123
2733503,1358,-20,8508,-76,-110,-184,124
2733513,1386,-104,8298,105,-164,-211,125
2733523,1015,-94,9432,-8,-260,-188,126
2733533,1580,27,8637,-32,15,-183,127
2733543,1812,-123,8486,46,21,-203,128
2733553,1290,173,8386,-18,-43,-198,129
2733563,1569,-166,8416,144,-170,-219,130
2733573,1478,404,8346,181,-157,-226,131
2733583,1282,-646,8327,106,-149,-207,132
2733593,1496,365,9248,149,-62,-211,133
2733603,1866,129,8077,-2,114,-195,134
2733613,1521,-659,7357,212,-4,-239,135
2733623,1464,826,8933,72,-335,-197,136
2733633,1527,-863,8334,208,-140,-218,137
2733643,1837,312,8451,164,-48,-198,138
2733653,1439,307,8805,-237,35,-137,139
2733663,1562,-717,8278,197,136,-220,140
2733673,1570,976,8048,-14,-205,-173,141
2733683,1366,-621,8982,120,-342,-197,142
2733693,1324,26,9269,217,-25,-207,143
2733703,1737,428,8363,-240,187,-133,144
2733713,1770,-297,7495,89,220,-193,145
2733723,1202,491,8505,48,-197,-188,146
2733733,1150,85,9109,113,-274,-193,147
2733743,1690,-559,8390,148,54,-209,148
2733753,1737,47,7945,-90,159,-171,149
2733763,1733,-5,7835,-81,131,-179,150
2733773,1190,-748,8628,176,-113,-223,151
2733783,1322,256,8650,79,-161,-196,152
2733793,1703,-502,7452,-80,123,-186,153
2733803,2056,-560,8386,7,115,-205,154
2733813,1503,245,9164,-146,80,-183,155
2733823,1000,-630,8864,48,26,-222,156
2733833,1548,139,9175,50,-45,-210,157
2733843,1277,-87,8563,-89,103,-209,158
2733853,1664,-525,7850,16,233,-226,159
2733863,1635,623,7962,-58,99,-208,160
2733873,1051,-679,8447,0,-3,-217,161
2733883,1508,-148,9091,143,43,-245,162
2733893,1508,-148,9091,143,43,-245,163
2733903,1717,447,8854,-167,206,-206,164
2733913,1840,-333,7710,31,302,-247,165
2733923,1547,249,8565,-22,119,-225,166
2733933,1391,-427,9119,20,-33,-217,167
2733943,1465,55,8323,92,125,-226,168
2733953,1965,-491,8767,-216,189,-181,169
2733963,2188,-310,8776,-102,374,-205,170
2733973,1055,41,8200,-285,183,-179,171
2733983,920,-395,8307,12,3,-222,172
2733993,1837,-225,8868,-37,43,-223,173
2734003,2018,-112,8405,-245,301,-196,174
2734013,1656,-187,8024,-196,468,-202,175
2734023,1875,544,8771,-158,191,-204,176
2734033,1469,-825,8558,88,-38,-232,177
2734043,1503,415,8539,106,-43,-231,178
2734053,1717,21,8677,-294,188,-171,179
2734063,1626,-668,8186,47,373,-234,180
2734073,2005,767,8353,-179,172,-201,181
2734083,1750,-616,8969,-9,59,-233,182
2734093,1977,264,8494,91,97,-249,183
2734103,1740,-50,8433,-124,59,-214,184
2734113,2219,-275,8332,101,212,-252,185
2734123,1687,259,8538,-89,99,-223,186
2734133,1322,-511,8148,54,43,-243,187
2734143,2038,607,8324,30,42,-255,188
2734153,1780,-127,8566,-195,127,-218,189
2734163,1762,-782,9508,109,146,-268,190
2734173,2045,1161,8133,-207,123,-214,191
2734183,2007,-1176,7539,-55,25,-229,192
2734193,1665,296,8864,95,-69,-263,193
2734203,1101,223,8867,-305,-18,-203,194
2734213,1989,-613,7800,99,219,-274,195
2734223,2012,93,7570,-249,123,-211,196
2734233,1976,-631,8863,-47,21,-237,197
2734243,2054,558,8412,-100,83,-223,198
2734253,1341,-786,7903,-56,-91,-232,199
2734263,1738,-147,8814,65,-78,-249,200
2734273,1851,-83,8512,-175,66,-203,201
2734283,1835,-425,7569,-35,185,-228,202
2734293,1696,-194,8235,-95,-46,-200,203
2734303,1506,-478,8610,9,-119,-213,204
2734313,2141,152,8561,-87,-16,-193,205
2734323,1726,-149,8109,-176,55,-189,206
2734333,1441,92,8293,-101,-9,-204,207
2734343,1742,57,8770,-103,-172,-187,208
2734353,2017,-397,7981,60,-63,-223,209
2734363,2133,640,7891,-184,-47,-179,210
2734373,2423,-529,9088,-46,-2,-214,211
2734383,2447,584,7891,8,79,-237,212
2734393,2391,80,8388,42,-324,-232,213
2734403,1819,540,9814,269,-299,-269,214
2734413,2189,977,9370,33,-221,-217,215
2734423,2458,-82,7570,213,10,-236,216
2734433,2365,244,9142,101,-394,-201,217
2734443,1251,-456,9188,50,-459,-194,218
2734453,2162,-720,8654,117,-383,-226,219
2734463,1667,507,9911,-198,-500,-194,220
2734473,1691,395,8175,-202,-119,-220,221
2734483,2763,-364,8469,-102,-267,-223,222
2734493,2629,296,8729,-33,-512,-214,223
2734503,1626,119,8431,-5,-547,-198,224
2734513,1510,-787,9621,107,-533,-197,225
2734523,1425,647,9052,-128,-414,-175,226
2734533,1760,-1091,7736,35,-365,-216,227
2734543,1895,485,8197,53,-425,-227,228
2734553,1893,-25,9107,-246,-528,-166,229
2734563,2661,-1231,7858,215,-178,-230,230
2734573,1483,1002,8966,-199,-510,-150,231
2734583,1430,-1328,9486,65,-482,-205,232
2734593,1620,230,8028,253,-247,-248,233
2734603,1620,230,8028,253,-247,-248,234
2734613,1397,88,8182,-247,-502,-159,235
2734623,1355,-705,8955,264,-239,-252,236
2734633,1778,1126,8454,-173,-190,-182,237
2734643,1868,-472,7660,-16,-138,-223,238
2734653,1688,-26,8248,168,-161,-243,239
2734663,1038,117,7811,-15,-363,-195,240
2734673,1456,-92,6473,201,-191,-228,241
2734683,1654,11,8384,-31,-301,-185,242
2734693,1039,229,9166,-88,-75,-202,243
2734703,1400,38,7540,-106,145,-212,244
2734713,1294,-289,7536,-43,-137,-202,245
2734723,983,541,8738,-72,-219,-193,246
2734733,1489,-1057,7727,-162,59,-184,247
2734743,1806,74,7719,-105,180,-191,248
2734753,1507,297,7073,-537,163,-139,249
2734763,1851,-1540,8941,-104,28,-198,250
2734773,1128,1305,7759,-274,89,-168,251
2734783,1624,-934,7328,-378,21,-148,252
2734793,1731,-103,8665,8,154,-220,253
2734803,1526,364,8171,-591,245,-117,254
2734813,1308,-1365,8571,21,261,-227,255
2734823,1553,1105,7353,-260,227,-160,0
2734833,1387,-920,7937,-225,12,-157,1
2734843,1696,-47,7881,51,312,-213,2
2734853,2151,590,8253,-460,233,-126,3
2734863,1630,-264,8569,-95,425,-201,4
2734873,1901,351,7714,-205,292,-174,5
2734883,1969,188,9070,-9,-7,-193,6
2734893,1969,1371,8837,-92,265,-189,7
2734903,2033,418,8607,-147,399,-195,8
2734913,1917,1056,8906,27,394,-236,9
2734923,2028,846,9225,88,168,-240,10
2734933,2429,468,8265,346,275,-266,11
2734943,2672,572,10116,166,192,-207,12
2734953,1672,328,10645,102,604,-201,13
2734963,1688,852,9010,149,655,-211,14
2734973,2067,827,8990,116,343,-220,15
2734983,2236,702,9616,142,290,-229,16
2734993,2358,322,8970,176,363,-205,17
2735003,2169,573,9313,65,520,-171,18
2735013,2481,-51,8307,61,662,-164,19
2735023,2910,548,9036,220,392,-187,20
2735033,2342,590,9518,40,288,-170,21
2735043,1862,179,9700,293,310,-212,22
2735053,2169,655,8965,134,397,-153,23
2735063,2304,-352,8469,199,429,-150,24
2735073,2538,147,8043,241,410,-160,25
2735083,2076,30,8979,156,279,-148,26
2735093,1775,274,9242,214,358,-165,27
2735103,2055,35,8888,179,322,-156,28
2735113,1854,208,7801,312,325,-171,29
2735123,1848,367,8061,200,207,-154,30
2735133,1966,-706,8306,274,255,-162,31
2735143,1940,235,8155,217,246,-156,32
2735153,1966,235,7695,-9,270,-125,33
2735163,2131,-405,8082,286,142,-177,34
2735173,1987,417,8255,162,104,-154,35
2735183,1554,156,8340,43,183,-147,36
2735193,1837,-222,7560,213,254,-181,37
2735203,1649,229,7788,192,63,-173,38
2735213,1885,-64,7230,38,228,-156,39
2735223,2438,-571,6966,188,176,-175,40
2735233,1815,384,7527,43,47,-150,41
2735243,1631,-436,7305,22,109,-161,42
2735253,1916,-686,6838,136,20,-174,43
2735263,2115,-212,7453,-47,-99,-140,44
2735273,2149,-336,7449,-68,95,-138,45
2735283,1882,-310,7423,-162,127,-115,46
2735293,2221,-268,7308,-163,32,-111,47
2735303,2343,-485,7070,-64,-96,-128,48
2735313,2250,-357,7554,-86,-194,-106,49
2735323,2040,-301,7660,-188,-35,-86,50
2735333,2114,-307,7747,-176,45,-73,51
2735343,2114,-307,7747,-176,45,-73,52
2735353,2377,-36,7181,-199,45,-66,53
2735363,2078,-451,8269,-24,-208,-97,54
2735373,1842,282,7884,-77,-129,-79,55
2735383,1802,-426,7912,-108,-108,-68,56
2735393,1941,-128,7394,-116,115,-50,57
2735403,2232,119,7451,-222,-27,-33,58
2735413,2412,36,7311,-85,2,-59,59
2735423,2553,372,7505,-109,-130,-57,60
2735433,2225,176,8002,-60,-178,-69,61
2735443,1857,607,9078,-38,-185,-72,62
2735453,1969,550,8417,-119,30,-58,63
2735463,2602,65,8070,19,23,-80,64
2735473,2279,1030,8401,-62,-94,-73,65
2735483,2274,788,8550,-28,-69,-101,66
2735493,2106,327,8638,128,-2,-131,67
2735503,2226,1450,8527,56,10,-122,68
2735513,2757,37,7848,14,264,-120,69
2735523,2812,652,8589,182,98,-142,70
2735533,2116,704,8517,-7,1,-117,71
2735543,2534,353,8553,235,20,-164,72
2735553,2590,930,9224,50,-29,-133,73
2735563,2265,-75,9019,156,129,-152,74
2735573,2409,1191,8469,82,215,-138,75
2735583,2819,-373,8207,111,118,-132,76
2735593,2809,587,8378,311,110,-172,77
2735603,2828,488,8606,-10,52,-116,78
2735613,2875,-116,9021,294,253,-163,79
2735623,2184,848,8696,21,154,-102,80
2735633,2220,188,9044,228,43,-136,81
2735643,2925,142,8441,224,179,-133,82
2735653,2960,16,7886,108,136,-114,83
2735663,2568,425,8886,139,104,-123,84
2735673,2604,54,8736,158,140,-117,85
2735683,2910,176,7927,192,103,-121,86
2735693,2474,-267,8767,156,-43,-113,87
2735703,2518,285,8868,188,7,-114,88
2735713,2753,-272,7766,153,127,-116,89
2735723,2896,-190,7968,201,89,-124,90
2735733,2902,390,8541,99,43,-96,91
2735743,2802,91,8289,218,119,-120,92
2735753,2602,-217,8420,238,12,-110,93
2735763,2958,165,8295,258,-19,-114,94
2735773,3274,-300,7780,128,115,-96,95
2735783,3078,-170,7879,144,96,-89,96
2735793,2490,152,8047,90,-37,-77,97
2735803,2623,-539,8128,216,-51,-102,98
2735813,2923,385,8301,117,-41,-86,99
2735823,3272,-215,8146,30,146,-83,100
2735833,3597,-372,7471,31,238,-74,101
2735843,3166,-51,7980,41,-26,-61,102
2735853,2696,49,8525,91,-137,-67,103
2735863,3128,-566,8398,80,-22,-57,104
2735873,3376,-135,7236,-100,115,-37,105
2735883,2908,-468,8104,-65,-2,-38,106
2735893,2647,349,8067,-115,7,-33,107
2735903,2987,-739,8434,-82,-91,-37,108
2735913,2841,120,8190,-17,69,-49,109
2735923,3099,668,7682,-275,93,-17,110
2735933,3273,-924,7889,17,121,-62,111
2735943,3103,887,7893,-25,-42,-53,112
2735953,2570,-216,8796,-81,-184,-44,113
2735963,3287,149,8107,67,216,-73,114
2735973,2920,812,7079,-253,117,-14,115
2735983,2932,-701,8183,73,-59,-59,116
2735993,2690,755,8904,13,-94,-30,117
2736003,2592,389,8011,-141,15,-17,118
2736013,3230,-110,7587,24,258,-53,119
2736023,2894,1178,8055,-209,61,-19,120
2736033,2974,-496,8545,93,-45,-55,121
2736043,2597,1304,8349,134,2,-51,122
2736053,2383,438,8138,-127,-65,-2,123
2736063,2206,-365,8267,284,99,-69,124
2736073,2206,-365,8267,284,99,-69,125
2736083,1652,1679,7788,-97,-55,6,126
2736093,2135,-230,9014,120,-154,-24,127
2736103,2196,545,8303,246,128,-55,128
2736113,2232,958,8014,-170,59,25,129
2736123,2263,257,8527,183,133,-19,130
2736133,1696,646,8311,136,-16,14,131
2736143,1848,104,8378,204,-213,17,132
2736153,1625,643,8340,177,-105,21,133
2736163,1561,28,8972,87,-66,37,134
2736173,1621,1022,8408,37,103,49,135
2736183,1524,-365,7913,79,-25,54,136
2736193,1630,650,8685,273,-179,38,137
2736203,1931,772,8051,-6,-81,82,138
2736213,2020,-416,8483,279,-7,32,139
2736223,2027,1232,8391,14,19,81,140
2736233,1567,-462,8384,192,-117,54,141
2736243,1548,711,8409,361,-179,41,142
2736253,2007,148,9027,55,-232,94,143
2736263,1893,-139,8298,267,134,40,144
2736273,2243,345,8049,-17,47,88,145
2736283,1942,-43,8843,149,-116,56,146
2736293,1891,-13,8751,173,-128,52,147
2736303,1452,-105,9007,88,-180,62,148
2736313,1781,162,8665,9,46,49,149
2736323,1827,267,7912,-114,88,63,150
2736333,1977,-280,8097,60,-44,35,151
2736343,1968,176,8866,72,-123,27,152
2736353,2237,-119,8434,-4,91,35,153
2736363,2303,40,8041,58,195,32,154
2736373,2296,62,8297,-30,89,48,155
2736383,1795,-366,8689,202,-12,7,156
2736393,2044,467,8580,148,-3,16,157
2736403,2212,-259,8132,94,151,12,158
2736413,2559,306,7997,142,157,-1,159
2736423,2305,233,7777,-12,242,13,160
2736433,2471,110,8117,167,150,-21,161
2736443,2339,49,8194,159,34,-20,162
2736453,2357,463,8252,188,65,-24,163
2736463,2041,172,8275,11,199,11,164
2736473,2425,39,8086,122,160,-6,165
2736483,2052,37,8163,6,25,16,166
2736493,2133,-338,8891,33,0,12,167
2736503,2154,-102,7984,-59,167,35,168
2736513,2012,-61,7939,-107,50,45,169
2736523,1986,-129,8247,-111,20,34,170
2736533,1488,-134,9020,15,-52,21,171
2736543,1611,447,7911,-98,74,33,172
2736553,2271,-600,7548,32,146,7,173
2736563,2017,815,8350,8,3,14,174
2736573,1418,-347,8385,155,18,-12,175
2736583,1694,617,8575,300,-16,-32,176
2736593,1900,241,8377,115,5,-4,177
2736603,2294,-90,8446,361,166,-44,178
2736613,1999,712,8071,90,87,9,179
2736623,1886,-208,8635,352,-18,-38,180
2736633,2119,508,8368,273,43,-24,181
2736643,1824,-219,8549,178,-20,-13,182
2736653,2051,21,7780,177,181,-30,183
2736663,1884,-211,8789,113,-86,-17,184
2736673,2121,141,8059,171,31,-44,185
2736683,1798,135,8057,26,-9,-30,186
2736693,2036,-333,8787,67,42,-43,187
2736703,2381,281,8145,33,108,-42,188
2736713,2122,-770,8046,59,-59,-34,189
2736723,2074,-191,8009,174,-41,-47,190
2736733,1920,268,8973,-101,-104,-13,191
2736743,2058,-711,8893,115,151,-71,192
2736753,2234,547,7473,12,186,-59,193
2736763,2035,-290,8099,8,-39,-49,194
2736773,1822,-19,8510,277,60,-92,195
2736783,1570,551,8271,50,-44,-64,196
2736793,1930,-353,8227,316,57,-125,197
2736803,2231,600,7806,208,157,-109,198
2736813,2231,600,7806,208,157,-109,199
2736823,1933,-212,7825,206,179,-108,200
2736833,1357,741,7678,445,134,-139,201
2736843,1167,491,7713,458,-24,-139,202
2736853,1313,655,7946,677,97,-181,203
2736863,1597,1103,7550,599,352,-194,204
2736873,1828,766,6816,594,602,-206,205
2736883,1804,1356,7105,843,451,-229,206
2736893,2231,867,8525,1010,148,-248,207
2736903,2230,171,8134,1230,212,-277,208
2736913,2445,1236,8812,956,433,-241,209
2736923,2026,-163,7280,583,874,-188,210
2736933,2156,-490,8532,962,471,-244,211
2736943,1492,581,8055,490,303,-184,212
2736953,1619,-1768,8571,675,225,-241,213
2736963,2064,61,8332,457,340,-227,214
2736973,2163,-809,8803,-19,508,-178,215
2736983,2634,-1454,8692,260,692,-236,216
2736993,2891,-1362,9008,79,370,-193,217
2737003,3113,-1036,8415,143,244,-201,218
2737013,3350,-2120,9175,105,175,-178,219
2737023,3025,-674,9912,-179,175,-83,220
2737033,3477,-1873,8675,-435,350,-21,221
2737043,2752,-2437,9895,-29,-54,-54,222
2737053,2271,-1658,10460,-438,-243,39,223
2737063,2699,-2921,10154,-634,-105,64,224
2737073,2646,-1932,9791,-545,-122,38,225
2737083,2860,-1657,8623,-1035,-59,94,226
2737093,3358,-2248,9065,-710,-104,42,227
2737103,2346,-940,9476,-823,-491,68,228
2737113,2214,-1697,8645,-748,-414,51,229
2737123,1978,-1070,9469,-382,-624,8,230
2737133,1806,-838,9037,-712,-497,41,231
2737143,2010,-915,8421,-462,-233,-23,232
2737153,2495,-108,8390,-556,-349,-9,233
2737163,2738,-417,8116,-464,-247,-37,234
2737173,2381,356,8143,-388,-320,-60,235
2737183,1892,171,8443,-399,-500,-54,236
2737193,1440,594,9141,-163,-569,-114,237
2737203,1850,780,8123,-302,-414,-114,238
2737213,1905,335,8055,-330,-326,-118,239
2737223,1895,1555,7794,-350,-256,-124,240
2737233,1446,532,8282,-340,-304,-124,241
2737243,1559,1047,8156,-273,-228,-135,242
2737253,1944,1125,7639,-339,-223,-136,243
2737263,2047,69,8154,-231,-152,-168,244
2737273,1595,841,8238,-214,-34,-175,245
2737283,1681,815,7232,-563,371,-123,246
2737293,1705,310,7464,-334,216,-146,247
2737303,1518,1402,8003,-190,-285,-138,248
2737313,1219,-245,7728,-172,-314,-129,249
2737323,1996,663,8109,-9,-70,-141,250
2737333,1985,730,7674,-560,194,-36,251
2737343,1824,-555,7407,42,264,-120,252
2737353,1843,1474,7420,-114,-95,-61,253
2737363,1729,-858,8282,102,-257,-102,254
2737373,1511,941,8008,305,56,-136,255
2737383,1562,591,7822,-272,169,-37,0
2737393,1696,-503,7674,390,411,-147,1
2737403,1536,1630,7128,-9,137,-63,2
2737413,1230,-677,7661,360,-13,-133,3
2737423,1901,1384,7650,474,182,-166,4
2737433,1652,2,7373,-3,226,-98,5
2737443,1682,683,7694,566,387,-213,6
2737453,1795,1020,7152,114,132,-141,7
2737463,1656,-657,8240,665,-44,-243,8
2737473,1753,1676,7795,281,142,-200,9
2737483,1731,-777,7868,183,188,-197,10
2737493,2221,824,8097,540,299,-260,11
2737503,1615,127,7906,-72,120,-162,12
2737513,1853,-857,8882,612,158,-293,13
2737523,2348,843,8059,-94,282,-182,14
2737533,2185,-967,8063,83,137,-225,15
2737543,2185,-967,8063,83,137,-225,16
2737553,2174,-126,8552,348,166,-266,17
2737563,2116,-601,8382,-211,191,-169,18
