# class=smooth
# date=20260426_040916
# sample_rate_hz=100
# accel_range=4g
# gyro_range=500dps
# accel_scale=8192.0
# gyro_scale=65.5
# total_samples=1000
# missed_frames=0
# crc_errors=0
tick_ms,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,seq
2725273,2478,-403,8542,353,492,-148,69
2725283,2628,1530,7793,-402,417,30,70
2725293,2048,-1488,9312,16,-177,-55,71
2725303,2251,1061,8000,345,124,-121,72
2725313,1496,688,9230,-366,-331,23,73
2725323,2494,-493,8841,274,356,-117,74
2725333,2578,1815,7568,-330,595,22,75
2725343,2593,-454,8734,-125,-39,-8,76
2725353,2502,502,7905,503,229,-129,77
2725363,1644,1405,8721,-344,-385,56,78
2725373,1605,-1195,8284,226,100,-81,79
2725383,2151,1874,6641,52,570,-42,80
2725393,1732,403,8405,-543,-36,66,81
2725403,2420,-682,7732,555,522,-159,82
2725413,2689,2491,7597,-284,126,48,83
2725423,1865,-899,9035,32,-183,-25,84
2725433,2995,731,6696,478,588,-116,85
2725443,978,877,9078,-379,-307,71,86
2725453,1706,-555,7884,436,303,-108,87
2725463,2710,1133,6775,-23,516,-12,88
2725473,1869,103,8935,-187,-86,23,89
2725483,2395,248,7540,364,668,-93,90
2725493,2118,515,8150,-99,76,23,91
2725503,2005,-533,8379,275,147,-58,92
2725513,2384,1210,8365,248,349,-58,93
2725523,1747,-97,8678,-114,157,15,94
2725533,2445,16,7387,365,618,-75,95
2725543,2067,731,8262,-39,142,28,96
2725553,1415,48,8938,250,160,-41,97
2725563,2416,323,7848,104,511,-13,98
2725573,1933,425,8835,37,291,2,99
2725583,2390,855,6872,-1,665,-8,100
2725593,2536,-683,8277,176,143,-41,101
2725603,2769,1160,8078,264,214,-57,102
2725613,2196,114,8773,-63,136,12,103
2725623,1722,-444,8419,329,482,-62,104
2725633,2171,1584,8248,-182,294,46,105
2725643,2001,-1304,8977,252,119,-67,106
2725653,2829,1352,7062,254,667,-69,107
2725663,2622,-613,8931,-333,214,47,108
2725673,2762,547,7802,427,761,-105,109
2725683,2143,427,7838,-141,166,32,110
2725693,2186,-429,9769,505,-277,-93,111
2725703,2122,1062,7871,38,388,-8,112
2725713,2018,-538,8240,8,260,-13,113
2725723,2369,1069,6685,70,667,-37,114
2725733,1881,-351,7973,-22,44,0,115
2725743,3107,329,8307,409,87,-81,116
2725753,2339,114,8098,-25,99,-1,117
2725763,2267,86,8423,259,37,-51,118
2725773,2747,322,7191,-11,297,-5,119
2725783,1784,30,9194,232,-268,-47,120
2725793,2116,807,7861,96,169,-18,121
2725803,2314,-588,8515,109,-28,-30,122
2725813,2410,614,7492,81,231,-27,123
2725823,1758,288,7660,11,-77,-10,124
2725833,3087,199,7349,189,-66,-57,125
2725843,2474,289,8270,50,-202,-29,126
2725853,1933,804,8373,44,-45,-35,127
2725863,2375,156,7832,34,68,-34,128
2725873,2074,660,7943,114,-141,-43,129
2725883,2157,-142,8037,95,-281,-39,130
2725893,2314,471,8704,307,-227,-95,131
2725903,2057,639,8355,-201,-29,6,132
2725913,2391,-773,8288,222,93,-86,133
2725923,2549,1794,7568,-61,4,-15,134
2725933,2549,1794,7568,-61,4,-15,135
2725943,1779,-1208,9370,131,-557,-54,136
2725953,2619,1183,7657,360,82,-98,137
2725963,2089,-506,8923,-335,-366,34,138
2725973,2375,-123,8003,453,197,-140,139
2725983,2386,669,7514,-375,-44,43,140
2725993,1963,-1105,9277,277,-374,-89,141
2726003,3220,1152,7488,-10,83,-33,142
2726013,1792,-1319,9643,-57,-435,-19,143
2726023,3031,977,8036,130,213,-66,144
2726033,2016,-955,8869,-315,-170,30,145
2726043,2054,265,9051,359,-150,-100,146
2726053,2339,437,7679,-424,-38,58,147
2726063,1676,-1835,9543,378,-321,-106,148
2726073,2610,2525,7464,-252,160,30,149
2726083,1906,-2365,9413,-230,-293,8,150
2726093,2565,1459,7446,471,360,-121,151
2726103,1831,-17,8918,-788,-395,137,152
2726113,2070,-1433,8940,661,-127,-164,153
2726123,2657,2458,7622,-391,91,71,154
2726133,1597,-1966,9366,-187,-419,9,155
2726143,2524,1565,7155,399,358,-104,156
2726153,1954,-305,8947,-665,-341,112,157
2726163,1979,-517,9490,452,-142,-120,158
2726173,2188,1294,7853,-364,130,51,159
2726183,2236,-1015,8722,-61,-226,-24,160
2726193,2338,672,7586,16,188,-38,161
2726203,1486,254,9116,-244,-317,27,162
2726213,2274,86,9052,99,-94,-56,163
2726223,2590,306,7903,-128,80,-13,164
2726233,1951,368,8760,-125,-156,-18,165
2726243,2135,-69,8137,-57,88,-35,166
2726253,1673,407,9326,55,-353,-37,167
2726263,2023,358,8205,-60,-64,-27,168
2726273,2369,-475,8636,28,9,-59,169
2726283,2181,530,8298,-148,79,-26,170
2726293,1721,486,8338,-62,-63,-45,171
2726303,2142,-557,8820,74,-222,-70,172
2726313,2376,802,8215,-11,-73,-48,173
2726323,1819,-238,9246,-152,-107,-37,174
2726333,2261,153,8246,15,246,-77,175
2726343,1727,515,8129,-200,-18,-20,176
2726353,2228,-326,8836,97,-180,-91,177
2726363,1795,521,8348,8,9,-68,178
2726373,2024,41,8935,-163,-144,-35,179
2726383,2169,-234,7689,67,336,-99,180
2726393,1829,673,8816,-161,-127,-26,181
2726403,2187,-328,8669,46,-44,-81,182
2726413,2107,736,8310,83,108,-88,183
2726423,2054,-495,9197,-192,-67,-28,184
2726433,2153,513,7933,169,267,-114,185
2726443,1568,190,8278,-169,-146,-25,186
2726453,2320,-382,8698,264,-6,-115,187
2726463,2457,966,7899,-199,213,-28,188
2726473,1643,-788,9280,-7,-49,-72,189
2726483,2327,1205,7217,59,392,-81,190
2726493,1713,-581,9535,-76,-416,-39,191
2726503,2492,552,7661,318,231,-132,192
2726513,2256,208,8669,-277,47,-11,193
2726523,2017,-508,8857,203,218,-118,194
2726533,1850,1150,7087,-115,264,-46,195
2726543,1962,-768,9147,129,-410,-88,196
2726553,2533,911,7546,200,310,-120,197
2726563,1713,-14,9101,-260,-50,-36,198
2726573,2108,38,7670,162,420,-124,199
2726583,1827,834,8237,-90,19,-60,200
2726593,2009,-572,8538,212,-151,-135,201
2726603,2245,758,8010,121,165,-117,202
2726613,2245,758,8010,121,165,-117,203
2726623,1798,-31,8586,-229,63,-56,204
2726633,2008,-240,7997,258,430,-162,205
2726643,1972,1222,7504,-115,35,-73,206
2726653,1648,-871,8902,163,-253,-139,207
2726663,2311,408,7670,245,302,-161,208
2726673,1712,283,9135,-262,12,-60,209
2726683,2175,-364,7907,168,434,-151,210
2726693,2109,700,7429,-8,153,-102,211
2726703,1448,-35,8937,143,-253,-140,212
2726713,2237,504,7833,125,285,-143,213
2726723,2372,-403,8520,-27,151,-107,214
2726733,1772,412,7641,70,324,-130,215
2726743,1737,147,8192,0,49,-108,216
2726753,2362,-640,7918,187,95,-148,217
2726763,1917,748,8477,46,32,-122,218
2726773,1722,-190,8169,-53,187,-111,219
2726783,2480,-41,7857,159,390,-155,220
2726793,2216,569,8506,-69,31,-97,221
2726803,1661,-748,8608,228,46,-162,222
2726813,1976,590,7883,83,191,-123,223
2726823,1835,-297,8603,-52,100,-102,224
2726833,2405,330,6952,86,482,-139,225
2726843,2012,-169,8619,-60,-32,-104,226
2726853,1970,166,8135,211,149,-156,227
2726863,1820,-110,8638,52,36,-120,228
2726873,2003,298,8458,113,167,-132,229
2726883,1995,272,8063,10,274,-125,230
2726893,2241,132,8375,115,154,-147,231
2726903,2263,242,7473,57,207,-128,232
2726913,1700,-157,8658,236,-32,-157,233
2726923,2193,555,7600,30,227,-116,234
2726933,1794,-677,8868,115,87,-137,235
2726943,2275,735,7328,60,354,-130,236
2726953,1985,-198,8911,-23,-39,-118,237
2726963,2340,48,7975,218,241,-164,238
2726973,1998,416,8525,-78,6,-97,239
2726983,1654,-619,7821,152,104,-151,240
2726993,2428,270,8431,48,90,-117,241
2727003,2016,81,8845,5,43,-115,242
2727013,2181,-27,8257,49,208,-127,243
2727023,1793,-31,8343,-5,30,-107,244
2727033,1688,125,8383,166,-44,-138,245
2727043,1977,-343,8306,87,-22,-124,246
2727053,2419,11,8925,52,49,-118,247
2727063,2060,-19,7938,-160,281,-80,248
2727073,1518,-593,8791,190,-50,-152,249
2727083,2178,1043,8036,-69,-78,-88,250
2727093,1839,-1455,9413,97,-325,-121,251
2727103,2070,554,7538,164,342,-154,252
2727113,1710,260,8944,-456,-64,-23,253
2727123,2349,-869,8187,307,243,-188,254
2727133,2039,1066,7814,-102,-52,-91,255
2727143,1631,-1152,9841,74,-560,-118,0
2727153,2545,935,7869,223,315,-167,1
2727163,1477,-702,8962,-370,-102,-44,2
2727173,2021,56,7891,315,221,-191,3
2727183,1857,641,7958,-326,-72,-54,4
2727193,1732,-1171,8966,276,-312,-173,5
2727203,2138,1282,7878,-82,68,-101,6
2727213,1379,-1027,8931,-209,-193,-83,7
2727223,2255,460,8008,172,242,-155,8
2727233,1949,406,7570,-366,14,-52,9
2727243,1760,-687,8408,238,-134,-181,10
2727253,2210,886,7859,-63,-55,-103,11
2727263,1421,-219,9080,1,-245,-114,12
2727273,2166,-209,7496,93,259,-132,13
2727283,1758,731,8271,-95,-10,-92,14
2727293,1758,731,8271,-95,-10,-92,15
2727303,2365,-155,8318,6,-25,-120,16
2727313,1934,-95,8540,242,-19,-161,17
2727323,2076,748,8464,-123,-138,-76,18
2727333,1937,-1111,8651,151,83,-146,19
2727343,2373,1142,7786,-9,235,-118,20
2727353,1878,-849,9003,-202,-203,-79,21
2727363,2303,-126,8180,392,156,-206,22
2727373,1687,1067,8461,-411,-123,-41,23
2727383,1744,-1257,9304,215,-48,-175,24
2727393,2564,1476,7111,-108,433,-108,25
2727403,1866,-1229,9505,-270,-383,-69,26
2727413,2472,180,8048,350,283,-200,27
2727423,1523,368,8442,-468,-151,-31,28
2727433,2017,-954,9242,204,-142,-168,29
2727443,2331,1112,7247,-164,339,-93,30
2727453,1624,-1078,9674,-212,-327,-79,31
2727463,2451,443,7595,81,361,-144,32
2727473,1478,-189,8390,-266,-159,-64,33
2727483,2273,-155,8788,122,-104,-143,34
2727493,2028,77,8107,-126,122,-90,35
2727503,2130,-93,9279,-38,-89,-112,36
2727513,2222,247,7915,-170,255,-87,37
2727523,1680,-463,8842,33,-113,-119,38
2727533,2079,446,8531,-88,-86,-89,39
2727543,1401,-971,8976,5,-112,-110,40
2727553,2427,458,8018,-91,204,-91,41
2727563,2139,-117,8617,-399,66,-38,42
2727573,1669,-328,8194,40,108,-131,43
2727583,1765,710,8585,-289,-179,-52,44
2727593,2052,-978,8675,-33,-196,-109,45
2727603,2354,223,7689,-102,191,-103,46
2727613,1756,301,8962,-388,-123,-45,47
2727623,1659,-263,7921,-89,166,-113,48
2727633,1929,319,8056,-147,-204,-96,49
2727643,1865,59,8501,-137,-287,-94,50
2727653,2168,-329,8776,-110,-17,-102,51
2727663,2245,194,8631,-299,99,-73,52
2727673,1572,-161,8444,-184,-28,-97,53
2727683,2054,62,8270,-83,-211,-103,54
2727693,1938,-48,9195,-77,-252,-108,55
2727703,1721,590,8612,-232,42,-82,56
2727713,2143,-521,8341,-237,193,-87,57
2727723,1795,374,8107,-108,60,-106,58
2727733,1638,136,8745,-184,-317,-73,59
2727743,1586,-152,8462,132,-55,-143,60
2727753,2354,873,7986,-342,106,-52,61
2727763,1952,-476,8410,-156,195,-97,62
2727773,1429,888,7718,-64,189,-102,63
2727783,1812,-70,8419,-189,-294,-60,64
2727793,1863,-55,7722,230,67,-159,65
2727803,1685,1089,8361,-352,22,-47,66
2727813,1745,-684,8169,-55,279,-122,67
2727823,2065,1277,6784,-82,366,-105,68
2727833,1430,-300,8692,-184,-334,-74,69
2727843,1887,541,7503,319,215,-189,70
2727853,2046,735,8422,-399,-15,-40,71
2727863,1801,-795,8752,179,251,-168,72
2727873,1877,1810,6942,-140,485,-96,73
2727883,1611,-726,9093,-150,-276,-88,74
2727893,2197,526,7387,371,409,-203,75
2727903,1428,506,8542,-421,-85,-34,76
2727913,2028,-634,8602,210,324,-178,77
2727923,2339,947,7161,-243,528,-81,78
2727933,1470,-659,9378,-143,-139,-94,79
2727943,2087,725,7465,176,423,-165,80
2727953,1560,-352,8908,-245,-125,-77,81
2727963,1560,-352,8908,-245,-125,-77,82
2727973,2504,-155,8149,104,364,-151,83
2727983,1577,373,7972,-294,433,-69,84
2727993,1724,-148,8621,-87,135,-102,85
2728003,2217,311,7565,-24,431,-124,86
2728013,1697,-202,8904,-59,-29,-108,87
2728023,2243,265,7864,-23,353,-114,88
2728033,1659,-502,8378,-80,273,-99,89
2728043,2037,219,8634,-41,243,-107,90
2728053,1524,219,7950,-87,308,-103,91
2728063,1979,-125,8526,41,194,-136,92
2728073,2118,430,8163,-93,305,-108,93
2728083,1539,-31,8525,51,214,-138,94
2728093,2215,592,7917,5,309,-135,95
2728103,1730,-315,8869,41,93,-138,96
2728113,1964,654,8070,77,303,-155,97
2728123,1843,20,8166,-81,197,-132,98
2728133,2040,105,7950,130,277,-173,99
2728143,1917,857,8633,-83,70,-125,100
2728153,1725,-259,7976,99,196,-180,101
2728163,2130,714,7989,52,176,-171,102
2728173,1978,-52,8663,-40,29,-159,103
2728183,1955,670,7671,131,275,-196,104
2728193,1830,-161,8458,-80,-19,-158,105
2728203,2016,636,7960,228,144,-218,106
2728213,1621,662,8355,-44,-46,-160,107
2728223,2071,-41,8159,227,41,-221,108
2728233,1984,670,7774,58,118,-176,109
2728243,1860,72,8617,79,-150,-179,110
2728253,2025,284,7700,202,181,-203,111
2728263,1885,228,8844,27,-175,-164,112
2728273,2244,359,8060,91,106,-184,113
2728283,1981,-434,8702,152,-26,-187,114
2728293,2210,752,8489,45,-77,-152,115
2728303,1595,-476,8726,66,-101,-150,116
2728313,2015,87,8279,176,20,-177,117
2728323,2372,424,8230,-156,-30,-112,118
2728333,2149,-652,8306,181,-7,-186,119
2728343,2123,1193,8207,-27,-50,-126,120
2728353,1792,-1180,8941,28,-293,-133,121
2728363,2188,811,8305,329,-72,-185,122
2728373,1817,324,8532,-327,-228,-63,123
2728383,2083,-777,8614,362,-21,-211,124
2728393,2355,1385,7967,-174,-40,-88,125
2728403,1687,-1023,9082,83,-380,-132,126
2728413,2144,1012,8143,336,-39,-176,127
2728423,1841,-22,8856,-282,-420,-52,128
2728433,1782,-656,8441,428,-78,-212,129
2728443,2112,1248,7958,-267,-78,-62,130
2728453,1980,-964,8943,47,-301,-126,131
2728463,2259,1012,8140,150,-6,-137,132
2728473,1354,55,8869,-235,-405,-53,133
2728483,1967,-322,8778,308,-90,-172,134
2728493,2260,766,8239,-165,-127,-72,135
2728503,1673,-343,9074,56,-248,-117,136
2728513,1905,529,8092,75,24,-115,137
2728523,1705,222,8801,-109,-308,-67,138
2728533,2041,-175,8324,217,-53,-134,139
2728543,1880,881,8185,-22,-108,-89,140
2728553,1780,-734,8816,43,-169,-100,141
2728563,2021,909,8440,225,75,-130,142
2728573,1427,298,8233,-165,-148,-56,143
2728583,2105,-105,8774,306,-42,-149,144
2728593,2063,943,7933,-61,42,-78,145
2728603,1477,-782,9058,153,-289,-120,146
2728613,1477,-782,9058,153,-289,-120,147
2728623,2094,980,7630,158,179,-118,148
2728633,1525,-501,9390,-130,-268,-57,149
2728643,1764,337,8364,257,224,-145,150
2728653,2107,933,8557,-250,-20,-43,151
2728663,1865,-786,9268,216,-58,-139,152
2728673,2168,1269,7933,-37,227,-78,153
2728683,1227,-697,9454,-37,-195,-68,154
2728693,2224,759,7472,244,353,-129,155
2728703,1605,180,8774,-227,-56,-32,156
2728713,1496,105,8577,273,188,-132,157
2728723,1931,719,8317,-111,251,-43,158
2728733,1982,-192,8787,96,47,-80,159
2728743,2036,461,8134,80,310,-71,160
2728753,1674,370,9138,39,24,-63,161
2728763,1998,289,8014,50,329,-68,162
2728773,1403,279,8718,82,130,-61,163
2728783,1937,900,8075,21,240,-47,164
2728793,1688,-225,8101,93,295,-69,165
2728803,2025,696,7791,2,310,-40,166
2728813,1940,-85,8488,30,205,-37,167
2728823,2070,1138,8142,184,232,-66,168
2728833,1472,267,8049,-81,141,-5,169
2728843,2047,-233,8441,346,295,-94,170
2728853,2462,1788,7618,-160,417,16,171
2728863,1449,-1090,8628,189,127,-58,172
2728873,2129,1863,6619,260,541,-59,173
2728883,1941,-115,8906,-189,-162,42,174
2728893,2174,288,7995,557,421,-123,175
2728903,2038,1438,7822,-246,285,41,176
2728913,1853,-850,9047,310,119,-68,177
2728923,2651,1840,6624,174,603,-33,178
2728933,1544,-454,9079,-89,-197,37,179
2728943,2365,493,7587,572,456,-108,180
2728953,2197,872,8396,-206,136,53,181
2728963,1690,-16,9014,319,124,-62,182
2728973,2468,1129,7031,89,605,-14,183
2728983,2047,-596,9083,78,-144,12,184
2728993,2542,1225,7805,305,335,-39,185
2729003,1467,-175,8505,-68,33,34,186
2729013,2399,345,8569,319,172,-42,187
2729023,2228,559,7865,-66,254,28,188
2729033,1903,-241,9086,233,-65,-27,189
2729043,2543,565,7678,27,322,10,190
2729053,2077,-237,9083,134,-92,-17,191
2729063,2292,1080,7891,60,174,0,192
2729073,2354,-602,9275,148,-135,-17,193
2729083,2259,867,8922,188,23,-25,194
2729093,1414,-102,9043,12,-137,15,195
2729103,2005,431,8440,339,108,-57,196
2729113,2695,209,8080,-77,-22,27,197
2729123,2061,145,8638,369,-158,-67,198
2729133,1688,1223,7987,37,-90,-2,199
2729143,2209,-627,9529,261,-310,-44,200
2729153,2666,1082,7524,240,159,-50,201
2729163,1360,-168,8841,23,-416,-2,202
2729173,2495,-38,7792,400,-22,-93,203
2729183,2286,889,8553,13,-333,-8,204
2729193,1730,-521,9169,213,-275,-66,205
2729203,1980,1247,7253,128,151,-55,206
2729213,2212,-655,8783,-44,-458,-7,207
2729223,2275,64,7489,500,-5,-121,208
2729233,1476,1253,8887,-161,-459,23,209
2729243,2118,-1466,8563,217,-115,-77,210
2729253,2484,1388,7335,175,179,-70,211
2729263,1503,-586,8922,-202,-478,12,212
2729273,2064,441,8079,525,-1,-137,213
2729283,2019,265,7875,-258,-223,26,214
2729293,2019,265,7875,-258,-223,26,215
2729303,1665,-780,8894,360,-202,-120,216
2729313,2261,1340,7610,-88,224,-32,217
2729323,1842,-1617,9289,52,-335,-54,218
2729333,2334,1117,7529,261,144,-97,219
2729343,1750,-768,9113,-258,-303,8,220
2729353,2116,-64,8242,363,119,-125,221
2729363,1709,114,8660,-379,-59,28,222
2729373,1979,-714,8771,231,56,-107,223
2729383,2567,802,7160,-204,216,-15,224
2729393,1726,-1482,9548,27,-234,-65,225
2729403,2190,1824,7384,85,419,-68,226
2729413,1754,-1209,9964,-226,-202,-6,227
2729423,2080,765,7454,389,359,-142,228
2729433,1649,-182,8593,-290,17,11,229
2729443,2810,12,8365,309,286,-123,230
2729453,2079,896,7583,-286,384,1,231
2729463,1896,-1307,8816,189,12,-94,232
2729473,2714,2020,7676,112,403,-82,233
2729483,1570,-942,9288,-199,-48,-19,234
2729493,2406,643,7854,393,522,-136,235
2729503,1979,366,8016,-453,239,37,236
2729513,2508,-1242,8617,315,291,-123,237
2729523,2431,1922,7489,-191,387,-11,238
2729533,1878,-1575,9087,-199,-33,-16,239
2729543,2326,1096,7828,321,546,-115,240
2729553,1705,195,8516,-467,87,42,241
2729563,2431,-426,8263,303,357,-111,242
2729573,2203,844,7735,-248,429,7,243
2729583,1863,-249,8356,3,114,-47,244
2729593,2615,317,7567,70,458,-62,245
2729603,1861,173,8968,-84,-11,-25,246
2729613,2074,-32,8791,86,256,-69,247
2729623,2136,543,8104,-64,369,-33,248
2729633,2461,83,8186,-28,205,-44,249
2729643,2523,20,8208,101,207,-69,250
2729653,2255,95,8353,-39,48,-28,251
2729663,2367,-32,8536,55,169,-50,252
2729673,2512,257,8326,-88,215,-31,253
2729683,2393,-144,8136,-145,152,-23,254
2729693,2529,39,7619,14,174,-48,255
2729703,1953,226,8280,-49,-53,-33,0
2729713,2204,293,8620,-11,20,-41,1
2729723,1945,-68,8055,36,208,-54,2
2729733,2614,880,7812,-22,45,-38,3
2729743,1838,329,7934,21,45,-47,4
2729753,2143,231,8324,141,-38,-69,5
2729763,2566,576,8071,97,31,-59,6
2729773,1854,292,7605,154,4,-70,7
2729783,2386,690,7726,82,21,-48,8
2729793,2032,222,8787,190,-51,-71,9
2729803,1828,1034,7491,187,58,-80,10
2729813,2220,0,8657,133,-148,-69,11
2729823,2265,76,8230,249,110,-96,12
2729833,2429,1055,8246,25,40,-49,13
2729843,2415,-547,7816,191,30,-90,14
2729853,2386,744,8217,205,-77,-86,15
2729863,1887,150,8849,13,-187,-50,16
2729873,1769,111,7754,261,169,-118,17
2729883,2353,517,7821,-60,-16,-38,18
2729893,2348,7,8335,135,-47,-85,19
2729903,2519,-293,8289,147,39,-96,20
2729913,1533,623,8907,92,-118,-75,21
2729923,2109,-535,8204,93,8,-86,22
2729933,2480,68,8351,280,39,-122,23
2729943,2034,1015,8628,-41,-28,-53,24
2729953,2392,-688,8276,342,133,-148,25
2729963,2786,301,7735,205,97,-107,26
2729973,1486,77,9468,220,-317,-100,27
2729983,1486,77,9468,220,-317,-100,28
2729993,2260,345,8512,400,163,-144,29
2730003,2879,-363,8166,59,85,-83,30
2730013,2547,-430,7932,266,142,-140,31
2730023,2030,727,9109,29,-54,-92,32
2730033,1486,-784,8808,244,-51,-153,33
2730043,2775,833,7688,116,127,-118,34
2730053,2443,-1437,8516,7,-3,-108,35
2730063,2726,752,7531,268,386,-176,36
2730073,1602,134,7958,-197,-20,-85,37
2730083,2199,-460,9078,561,-108,-229,38
2730093,2224,542,7702,-10,41,-116,39
2730103,1806,-972,8688,240,-116,-169,40
2730113,2527,1105,7185,164,396,-168,41
2730123,1903,-640,9192,70,-92,-157,42
2730133,2378,552,7688,397,191,-225,43
2730143,1759,-555,9268,139,-171,-154,44
2730153,2266,215,8270,516,150,-238,45
2730163,2435,54,8195,-78,60,-129,46
2730173,2512,-1092,9000,469,93,-240,47
2730183,2004,1253,7728,31,211,-150,48
2730193,1980,-1536,9449,186,-318,-180,49
2730203,2678,579,6892,398,411,-225,50
2730213,2177,-654,9294,-207,-244,-103,51
2730223,2735,-459,7666,368,393,-229,52
2730233,2015,583,8551,-254,45,-91,53
2730243,2114,-1203,9123,187,-63,-177,54
2730253,2868,318,7508,141,248,-167,55
2730263,2550,-433,8939,-231,-236,-83,56
2730273,2379,-920,8092,179,288,-171,57
2730283,2319,314,8681,-199,-34,-82,58
2730293,2394,-647,8555,-89,-97,-110,59
2730303,3003,-747,8682,187,15,-174,60
2730313,2739,309,9584,-202,-161,-93,61
2730323,2374,-773,8379,-58,-23,-118,62
2730333,1669,-1168,8701,217,-105,-160,63
2730343,2197,489,8379,-111,-212,-97,64
2730353,2488,-1283,8700,-180,-161,-99,65
2730363,2165,-731,7947,67,209,-159,66
2730373,2253,1526,8723,-519,-66,-33,67
2730383,2125,-1842,8355,110,-31,-169,68
2730393,2688,750,7185,159,-43,-168,69
2730403,2153,-727,8521,-352,-429,-63,70
2730413,2122,-390,9027,380,-9,-241,71
2730423,1806,1062,8438,-401,-30,-82,72
2730433,2143,-1906,8748,137,-57,-199,73
2730443,2725,1497,7347,10,232,-174,74
2730453,2461,-1488,9036,-434,-400,-87,75
2730463,2386,-502,7783,554,172,-315,76
2730473,2114,1372,8975,-559,-391,-80,77
2730483,2050,-2668,8594,192,-84,-246,78
2730493,2323,1774,8233,117,28,-222,79
2730503,1884,-1199,8694,-714,-235,-67,80
2730513,2876,-608,7772,494,197,-316,81
2730523,2896,767,8718,-555,-257,-89,82
2730533,950,-1657,9359,98,-243,-229,83
2730543,2356,880,7298,37,168,-195,84
2730553,2326,-822,8152,-394,-248,-131,85
2730563,2464,-402,7677,198,104,-253,86
2730573,2463,138,8680,-388,-148,-107,87
2730583,1566,-458,8976,101,-74,-211,88
2730593,2379,-155,8158,-70,-126,-157,89
2730603,2602,-409,9006,-29,-223,-173,90
2730613,2185,137,8410,-174,124,-147,91
2730623,1816,-733,9339,-71,-38,-167,92
2730633,2897,1005,8008,-117,130,-154,93
2730643,2191,-1053,10374,-42,-317,-164,94
2730653,2528,430,8449,152,309,-216,95
2730663,2528,430,8449,152,309,-216,96
2730673,1976,-568,9712,-257,-154,-116,97
2730683,1889,-265,8569,272,200,-219,98
2730693,1930,282,7727,-196,159,-127,99
2730703,2529,-832,8674,-47,4,-176,100
2730713,2647,819,7035,-81,401,-186,101
2730723,1870,-1136,8055,-198,-33,-153,102
2730733,2433,678,8235,168,-98,-208,103
2730743,1394,-457,8385,-220,-241,-133,104
2730753,2439,-430,8017,254,27,-252,105
2730763,2654,842,7830,-397,267,-138,106
2730773,2419,-1241,8214,-111,130,-200,107
2730783,2386,932,7807,78,40,-215,108
2730793,1568,-991,8991,-161,-545,-161,109
2730803,2593,-399,8496,369,-13,-273,110
2730813,2312,63,9128,-445,-7,-127,111
