# class=smooth
# date=20260426_033851
# sample_rate_hz=100
# accel_range=4g
# gyro_range=500dps
# accel_scale=8192.0
# gyro_scale=65.5
# total_samples=1000
# missed_frames=0
# crc_errors=0
tick_ms,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,seq
875233,2314,-248,9219,-64,-280,-106,153
875243,2314,-248,9219,-64,-280,-106,154
875253,2979,-169,9021,182,158,-156,155
875263,1093,189,7159,-175,146,-99,156
875273,2070,-270,9017,112,-48,-140,157
875283,3011,335,8930,-21,115,-124,158
875293,1003,-321,7058,73,-4,-140,159
875303,1813,652,8116,82,58,-135,160
875313,3328,-654,9714,-115,28,-111,161
875323,1565,329,6694,158,299,-157,162
875333,1190,197,8637,-75,-202,-106,163
875343,3595,-582,9616,224,35,-159,164
875353,1562,476,6813,-21,212,-123,165
875363,1066,-106,9056,62,-144,-125,166
875373,3377,346,8903,68,301,-141,167
875383,2066,-568,7473,6,5,-132,168
875393,1053,269,8046,170,-42,-147,169
875403,2945,345,10135,-88,-81,-107,170
875413,2279,-420,6255,113,402,-162,171
875423,1349,547,8743,-15,-150,-115,172
875433,2400,15,9712,3,16,-130,173
875443,2541,-542,6148,214,206,-166,174
875453,1343,608,8696,-110,-311,-93,175
875463,2291,-418,9543,9,148,-130,176
875473,2701,53,6675,-2,409,-131,177
875483,1379,63,8607,-108,-232,-106,178
875493,1918,-394,9008,249,20,-161,179
875503,2761,351,7775,-53,97,-114,180
875513,1841,-402,8797,50,-10,-135,181
875523,1929,503,7965,27,312,-133,182
875533,2438,-251,8454,0,-50,-127,183
875543,1957,17,7727,247,21,-159,184
875553,1537,125,8960,-37,-145,-106,185
875563,2775,-291,8096,90,275,-139,186
875573,2225,472,8156,-55,188,-116,187
875583,1455,24,8577,21,-49,-130,188
875593,2440,-162,8112,217,30,-159,189
875603,2128,-273,8975,30,-190,-121,190
875613,1796,9,8472,34,187,-133,191
875623,2233,0,8173,-93,232,-115,192
875633,2270,83,8439,19,36,-128,193
875643,1861,-10,8289,86,-93,-137,194
875653,1885,-196,8776,111,-131,-135,195
875663,2301,148,8349,-36,139,-117,196
875673,2421,-211,8374,-89,199,-115,197
875683,2332,384,7493,13,157,-129,198
875693,1832,-182,8747,73,-206,-141,199
875703,2186,141,8575,156,-54,-146,200
875713,2159,-194,7835,-29,92,-123,201
875723,1993,-14,8202,63,123,-136,202
875733,2248,414,8300,-28,56,-121,203
875743,2025,-180,8352,163,-82,-161,204
875753,2316,268,8276,133,-56,-153,205
875763,2340,-236,8400,40,-4,-139,206
875773,2163,159,8200,81,127,-134,207
875783,1719,-46,8361,-17,-22,-119,208
875793,2353,-71,8486,145,-58,-150,209
875803,2235,28,8132,13,-59,-130,210
875813,1869,-336,8420,32,5,-137,211
875823,2629,334,8218,-70,97,-112,212
875833,1470,-297,8803,31,-73,-133,213
875843,1698,82,7457,-46,45,-115,214
875853,2960,-368,8638,-22,-128,-116,215
875863,2434,6,8060,-50,147,-121,216
875873,1331,-31,8308,-161,8,-97,217
875883,2347,174,8609,66,17,-131,218
875893,2228,-347,8535,47,-91,-129,219
875903,1701,-106,7664,14,-16,-119,220
875913,2220,70,9192,-13,39,-112,221
875923,2314,73,8029,-46,243,-118,222
875933,1518,-346,7899,-1,-3,-115,223
875943,1518,-346,7899,-1,-3,-115,224
875953,2052,267,9271,153,-171,-129,225
875963,2277,80,8385,10,106,-126,226
875973,1988,-475,7636,-59,219,-104,227
875983,2446,285,8602,34,125,-115,228
875993,1896,209,8278,37,0,-128,229
876003,1719,-232,8145,111,-57,-132,230
876013,2112,469,8696,43,112,-119,231
876023,2405,-191,8034,-79,248,-109,232
876033,1858,-150,7213,-29,221,-108,233
876043,2171,251,9393,40,-130,-106,234
876053,2173,17,8449,54,110,-130,235
876063,1832,-398,7912,-46,157,-108,236
876073,2529,207,9195,-8,139,-99,237
876083,1947,-276,7739,-14,253,-110,238
876093,1936,-84,8102,-3,-63,-89,239
876103,2029,-219,8653,50,60,-106,240
876113,2409,69,7421,-58,251,-96,241
876123,2341,-16,8895,-141,93,-73,242
876133,2078,252,7879,106,236,-114,243
876143,1618,266,8116,-22,-56,-87,244
876153,2214,-225,9511,78,-76,-105,245
876163,2458,162,6785,58,407,-114,246
876173,1901,269,8825,-100,-62,-81,247
876183,1706,517,8519,3,220,-102,248
876193,2225,-738,6693,165,134,-128,249
876203,2719,858,8340,5,-165,-88,250
876213,1918,-679,9719,-17,84,-96,251
876223,1711,689,6277,33,486,-111,252
876233,2451,116,8983,-153,-178,-78,253
876243,2388,-514,8596,289,54,-161,254
876253,1228,636,6990,-44,12,-96,255
876263,2160,-225,9636,28,-67,-116,0
876273,2873,-135,7778,-22,467,-117,1
876283,1044,20,7240,-89,-36,-99,2
876293,2281,205,9455,101,-148,-127,3
876303,2854,-293,8617,-35,132,-115,4
876313,1511,22,7385,-59,146,-108,5
876323,1999,350,9506,-112,5,-94,6
876333,2394,-377,7875,24,166,-121,7
876343,1832,47,6757,36,-21,-115,8
876353,1881,123,10577,-71,-247,-92,9
876363,2628,-184,7569,-80,487,-112,10
876373,1727,-71,7463,-100,36,-103,11
876383,2207,249,9808,19,-157,-116,12
876393,2353,-153,8172,92,73,-132,13
876403,1644,195,7183,11,57,-118,14
876413,2010,140,9831,-40,-22,-108,15
876423,2469,-248,7507,46,297,-134,16
876433,1888,414,7625,45,-53,-126,17
876443,2258,19,10259,72,-229,-129,18
876453,2076,66,6743,79,292,-143,19
876463,1595,-124,8696,16,-138,-121,20
876473,2903,611,8574,18,200,-131,21
876483,1914,-394,7822,64,58,-135,22
876493,1533,563,8139,112,-64,-136,23
876503,2372,-13,8640,32,14,-133,24
876513,2545,-369,7968,124,148,-139,25
876523,1584,559,8385,-92,47,-89,26
876533,2065,-631,8786,74,46,-130,27
876543,2557,137,7849,57,52,-113,28
876553,1540,-370,8761,-72,-197,-91,29
876563,1976,107,8388,-2,198,-104,30
876573,2377,-147,8295,-202,110,-67,31
876583,2132,54,7931,15,68,-102,32
876593,1915,-381,8575,-67,-91,-86,33
876603,2283,3,8250,30,31,-104,34
876613,2212,102,8648,-149,78,-70,35
876623,2166,67,8362,-101,125,-82,36
876633,2043,145,7908,-30,56,-96,37
876643,1832,-4,8565,101,-178,-112,38
876653,1832,-4,8565,101,-178,-112,39
876663,1860,41,8594,41,-3,-104,40
876673,2441,-258,8877,-76,138,-84,41
876683,2112,242,8151,-64,301,-88,42
876693,2037,0,8270,14,-22,-101,43
876703,2154,-51,8447,147,-154,-122,44
876713,1563,-78,8596,49,-91,-103,45
876723,2160,32,8113,-26,235,-91,46
876733,2278,117,7612,-105,307,-89,47
876743,1938,99,8027,13,25,-111,48
876753,2197,100,7993,129,-54,-128,49
876763,1953,228,8287,51,-86,-111,50
876773,2146,119,8510,30,128,-109,51
876783,2119,314,7897,-48,276,-101,52
876793,2486,-188,8148,-1,97,-105,53
876803,2157,186,8195,138,-2,-127,54
876813,1476,197,8488,44,-83,-116,55
876823,2252,-25,8116,73,196,-125,56
876833,2488,230,8065,-86,252,-101,57
876843,1853,-135,7845,0,205,-116,58
876853,2155,302,8194,60,25,-115,59
876863,1901,-109,8625,27,-73,-111,60
876873,2311,104,8239,41,165,-113,61
876883,2100,7,8280,-182,231,-84,62
876893,2177,-85,8178,44,202,-119,63
876903,1882,62,8196,10,-17,-100,64
876913,1489,-12,8840,85,-98,-112,65
876923,2365,-146,8403,-70,250,-88,66
876933,2408,10,8123,-131,319,-92,67
876943,2050,125,8056,-125,152,-86,68
876953,1769,-254,8552,123,-110,-114,69
876963,2102,235,8263,-40,1,-92,70
876973,1999,-767,8903,-46,122,-98,71
876983,2076,660,7144,-133,467,-88,72
876993,2353,-302,8409,-74,-7,-103,73
877003,2032,191,8331,257,-11,-156,74
877013,1748,417,8391,-85,-126,-93,75
877023,1973,-422,8956,183,137,-141,76
877033,2467,857,7508,-123,377,-90,77
877043,2029,-511,8280,48,-22,-120,78
877053,2358,578,8361,289,36,-160,79
877063,1502,50,8291,-3,-142,-114,80
877073,2151,155,7923,307,158,-169,81
877083,2500,608,8120,-75,170,-98,82
877093,1686,-559,8107,104,81,-135,83
877103,1739,688,7666,124,92,-125,84
877113,2301,-411,8831,-29,-155,-100,85
877123,2688,-263,7923,90,215,-130,86
877133,1436,430,8732,-279,32,-57,87
877143,2535,-516,8175,46,175,-119,88
877153,2373,71,7739,-59,20,-94,89
877163,1339,-270,8922,-44,-250,-91,90
877173,2101,169,7982,-9,230,-101,91
877183,2229,-312,7911,-286,122,-56,92
877193,2380,-119,8935,1,102,-95,93
877203,2124,236,8244,-180,10,-61,94
877213,2015,-412,8658,34,-160,-98,95
877223,2463,-124,8490,-77,36,-76,96
877233,1806,-50,8553,-105,65,-76,97
877243,1739,67,8501,-24,97,-80,98
877253,2082,151,8208,-17,4,-89,99
877263,2292,-239,9053,22,-68,-95,100
877273,2184,272,8945,-18,74,-90,101
877283,2028,102,8300,-65,108,-87,102
877293,2314,-72,8678,23,-28,-89,103
877303,1962,421,8300,49,-45,-103,104
877313,1834,100,8222,19,-31,-110,105
877323,2047,298,8788,111,28,-127,106
877333,1697,558,7990,-29,75,-95,107
877343,1912,-192,8458,124,-45,-120,108
877353,2529,508,8104,21,94,-100,109
877363,2529,508,8104,21,94,-100,110
877373,1799,-39,8190,-62,-65,-89,111
877383,2140,-24,8586,63,-4,-110,112
877393,2206,404,8598,-174,-45,-73,113
877403,1820,-376,8608,10,-20,-106,114
877413,2479,247,8602,-97,46,-82,115
877423,2043,-434,9015,-133,-14,-81,116
877433,1847,174,8064,38,72,-103,117
877443,1948,278,8692,-100,-70,-82,118
877453,2167,-590,8419,23,127,-105,119
877463,2318,659,8332,-79,111,-67,120
877473,1568,-135,9043,-107,-7,-61,121
877483,2467,-20,7824,102,137,-100,122
877493,2320,367,8513,-92,-114,-64,123
877503,1834,-562,8252,118,40,-105,124
877513,1960,706,8178,-55,81,-66,125
877523,1654,40,8977,-57,-10,-83,126
877533,2583,-124,8038,119,222,-118,127
877543,1970,322,8602,-94,-89,-73,128
877553,1840,220,8799,101,43,-117,129
877563,2521,279,8159,-48,141,-91,130
877573,1768,68,8663,65,17,-119,131
877583,1921,385,8489,70,140,-125,132
877593,1958,348,8701,88,41,-126,133
877603,1980,393,7775,114,163,-133,134
877613,2149,-136,8041,71,69,-124,135
877623,1843,648,7944,42,136,-120,136
877633,2347,-365,8686,9,53,-113,137
877643,2521,687,8459,96,119,-122,138
877653,1829,-72,8339,-107,-32,-90,139
877663,1706,-229,8953,182,34,-140,140
877673,2221,496,8357,-169,145,-72,141
877683,2614,-358,8364,108,44,-125,142
877693,1598,422,8010,-14,128,-100,143
877703,1625,-192,9041,-25,-86,-92,144
877713,2959,-19,8060,110,229,-109,145
877723,1852,-64,8146,-151,39,-64,146
877733,2199,-113,8489,1,70,-85,147
877743,2310,-94,8059,-49,81,-73,148
877753,1894,100,8395,-65,-124,-77,149
877763,1882,-189,8456,-22,40,-85,150
877773,2202,307,8592,-96,103,-74,151
877783,2309,-124,8652,-125,138,-72,152
877793,2030,122,8187,70,49,-103,153
877803,1908,108,8135,-53,-101,-81,154
877813,2013,-92,8999,102,-68,-105,155
877823,2173,433,8007,-136,190,-77,156
877833,2144,-161,8552,-25,81,-101,157
877843,2052,306,7939,30,95,-100,158
877853,1991,290,8451,55,-187,-109,159
877863,2084,50,8284,115,-17,-118,160
877873,2025,423,7788,-10,88,-101,161
877883,2230,0,8022,-24,106,-100,162
877893,2111,348,8316,129,59,-126,163
877903,2157,321,8157,32,-87,-111,164
877913,2087,-495,8710,157,-99,-131,165
877923,2084,782,8483,18,38,-102,166
877933,1727,8,8319,-57,69,-101,167
877943,2308,205,8130,154,127,-137,168
877953,2127,468,8169,-96,-21,-91,169
877963,2000,-660,8476,183,-11,-140,170
877973,2033,885,8046,0,99,-101,171
877983,2170,-670,8736,-54,-46,-97,172
877993,2361,83,8137,186,209,-131,173
878003,1710,456,8990,-186,-138,-60,174
878013,2214,-823,8439,156,112,-124,175
878023,2462,365,8062,-109,107,-66,176
878033,1641,-383,8892,-117,-58,-70,177
878043,2012,110,8099,124,191,-111,178
878053,2012,110,8099,124,191,-111,179
878063,1918,98,8472,-151,-69,-57,180
878073,2304,-501,8402,76,126,-97,181
878083,2220,159,7883,-92,188,-59,182
878093,1712,113,8291,-80,5,-65,183
878103,2293,-311,7884,33,101,-89,184
878113,2201,263,8115,-78,-3,-68,185
878123,1794,176,8462,-99,85,-71,186
878133,2027,104,8305,-31,182,-76,187
878143,2077,220,8070,-55,96,-78,188
878153,2245,213,8118,77,39,-108,189
878163,2092,188,8314,29,70,-106,190
878173,2079,283,8523,56,123,-111,191
878183,2035,343,7552,39,180,-104,192
878193,1755,175,8220,169,17,-128,193
878203,2379,397,8307,38,93,-109,194
878213,2268,-152,8373,76,142,-120,195
878223,1663,379,8068,23,159,-106,196
878233,1944,214,9132,73,9,-111,197
878243,2665,381,8069,122,173,-130,198
878253,2145,-198,8360,59,-19,-114,199
878263,1591,168,8768,98,117,-110,200
878273,2374,295,8146,-54,162,-85,201
878283,2477,-406,7937,86,71,-108,202
878293,1737,645,8595,-5,-4,-92,203
878303,1916,-37,8849,-17,28,-90,204
878313,2584,133,8291,100,189,-105,205
878323,1805,82,8401,-79,9,-71,206
878333,2106,-256,8326,176,41,-114,207
878343,2435,459,8416,24,10,-85,208
878353,2145,65,8203,17,13,-91,209
878363,2200,-170,8399,153,69,-111,210
878373,1720,732,8565,-6,-98,-84,211
878383,2061,-682,8017,162,9,-115,212
878393,2498,420,8096,75,14,-91,213
878403,2003,21,8728,-145,-19,-67,214
878413,2368,-219,8248,140,98,-119,215
878423,2142,591,8173,-118,-89,-74,216
878433,2043,-750,8481,163,-145,-129,217
878443,2053,673,7878,14,46,-96,218
878453,1314,-131,8421,-83,-105,-80,219
878463,2301,53,7711,100,234,-119,220
878473,2161,238,7850,-144,-34,-74,221
878483,2233,-133,8030,99,-34,-117,222
878493,2237,258,8099,-23,-50,-93,223
878503,1833,-101,8555,8,-110,-103,224
878513,2024,-22,8122,-14,67,-96,225
878523,1732,151,8621,-53,-14,-83,226
878533,2115,198,7628,-54,193,-98,227
878543,2153,-199,8379,-28,8,-100,228
878553,2096,111,7875,-7,120,-103,229
878563,2131,112,8275,-8,22,-98,230
878573,1980,190,8536,46,97,-108,231
878583,1998,362,8067,-35,164,-101,232
878593,2499,-167,8124,106,129,-125,233
878603,2032,427,8317,66,103,-109,234
878613,1959,27,8763,81,38,-111,235
878623,2357,-2,8518,180,210,-126,236
878633,1892,396,8412,21,99,-100,237
878643,1833,-157,8657,184,166,-130,238
878653,2332,131,8177,55,225,-100,239
878663,2252,38,8342,36,163,-93,240
878673,2166,-167,7875,64,230,-98,241
878683,2028,490,8318,-29,89,-85,242
878693,2350,-433,8542,25,103,-97,243
878703,1593,428,8561,74,141,-100,244
878713,1622,-19,8608,-125,88,-61,245
878723,2373,-236,8052,118,292,-107,246
878733,2355,283,7653,-152,163,-57,247
878743,2034,-265,8156,53,71,-98,248
878753,2034,-265,8156,53,71,-98,249
878763,1987,293,8334,-14,113,-83,250
878773,1786,49,8657,-39,12,-73,251
878783,2295,-113,7758,36,233,-88,252
878793,2289,117,8167,-94,83,-59,253
878803,2260,-37,7966,-14,99,-82,254
878813,1788,310,8294,23,-9,-89,255
878823,1729,106,8291,12,0,-83,0
878833,2530,-204,8049,38,121,-95,1
878843,2185,262,8198,-73,58,-71,2
878853,1692,19,8277,25,39,-96,3
878863,2189,159,8634,20,1,-96,4
878873,2529,298,8498,-29,-31,-95,5
878883,1989,-268,8028,23,60,-101,6
878893,2172,364,8162,-55,18,-84,7
878903,1740,231,8147,-35,-13,-96,8
878913,2214,-311,8407,52,-44,-104,9
878923,2135,533,8349,-34,12,-90,10
878933,1953,-171,8102,-48,66,-93,11
878943,2451,114,7904,72,99,-106,12
878953,1911,289,8633,-72,-136,-86,13
878963,2037,-226,8784,80,-19,-113,14
878973,2245,312,8611,-12,62,-100,15
878983,2356,122,8153,-109,38,-85,16
878993,2086,-361,8169,113,13,-119,17
879003,1737,838,8759,-64,-95,-83,18
879013,2067,8,8998,-14,-5,-99,19
879023,2505,-68,8158,57,176,-110,20
879033,1933,582,8357,-98,-49,-81,21
879043,2322,-417,8484,117,-26,-112,22
879053,1945,331,8576,23,-69,-88,23
879063,1984,80,8849,-107,-80,-77,24
879073,2552,-186,8546,40,164,-104,25
879083,1848,586,8676,-94,-39,-75,26
879093,1779,-149,8521,43,-130,-97,27
879103,2121,-210,8406,163,-34,-116,28
879113,2283,280,8659,-119,-26,-70,29
879123,1896,-97,8105,-34,176,-91,30
879133,1957,495,8611,-52,4,-79,31
879143,2103,-14,8168,-2,-90,-89,32
879153,2390,-239,7953,117,-77,-107,33
879163,2288,370,8334,-137,5,-65,34
879173,1857,-51,8482,22,95,-102,35
879183,1530,572,8229,-13,35,-89,36
879193,1911,-224,8266,84,-63,-110,37
879203,2806,191,7718,116,97,-118,38
879213,1924,147,8364,-74,12,-89,39
879223,1914,-21,8340,60,140,-108,40
879233,2296,62,8377,24,1,-98,41
879243,1729,-63,8244,57,-57,-102,42
879253,2030,20,8159,-55,116,-79,43
879263,2406,151,8386,-69,155,-81,44
879273,1959,365,8107,-95,121,-82,45
879283,1876,13,9017,84,-20,-112,46
879293,2182,518,7840,17,158,-100,47
879303,2349,-242,8128,37,85,-98,48
879313,2157,542,8311,86,203,-104,49
879323,1880,418,8383,-36,99,-86,50
879333,2331,-368,8260,241,136,-134,51
879343,2052,518,8393,-5,76,-87,52
879353,2021,-211,8941,21,66,-97,53
879363,2289,414,8494,61,288,-108,54
879373,2059,-52,8664,-70,15,-93,55
879383,2055,-114,8611,177,95,-131,56
879393,2145,254,8571,-73,82,-84,57
879403,2149,160,8002,10,219,-107,58
879413,2219,117,8488,-42,147,-96,59
879423,2219,170,8384,60,31,-109,60
879433,2054,269,8312,39,2,-105,61
879443,2196,61,8678,59,9,-102,62
879453,2242,296,7791,-22,200,-93,63
879463,2254,97,7961,-38,23,-91,64
879473,2254,97,7961,-38,23,-91,65
879483,2221,-59,8571,113,-47,-113,66
879493,2038,466,8394,24,-83,-98,67
879503,2369,-238,8183,15,12,-100,68
879513,2367,36,8039,-20,62,-89,69
879523,1685,-25,8053,-67,-86,-82,70
879533,2250,-12,8003,9,-79,-90,71
879543,2310,-101,8263,-86,-49,-87,72
879553,2010,353,8244,-133,23,-79,73
879563,1833,-60,8212,-61,-27,-89,74
879573,2120,466,8033,5,-91,-102,75
879583,2219,-212,8413,30,-184,-110,76
879593,2138,569,8117,77,11,-122,77
879603,1994,220,8563,-73,-43,-95,78
879613,2235,-28,8084,200,19,-133,79
879623,1941,381,8337,-15,-205,-87,80
879633,2190,-400,8866,115,-123,-117,81
879643,2324,217,8490,-16,128,-98,82
879653,2143,9,8431,-177,-50,-68,83
879663,2029,-118,8620,168,-54,-121,84
879673,1745,606,8357,-104,-134,-75,85
879683,2263,-570,8691,9,-2,-108,86
879693,2374,259,7796,-66,246,-89,87
879703,1669,172,8840,-135,-113,-72,88
879713,2140,-188,8311,117,25,-114,89
879723,1972,401,8984,-77,-159,-70,90
879733,2171,16,8397,-71,139,-85,91
879743,2330,72,8032,-21,234,-92,92
879753,1881,360,8341,-93,-31,-73,93
879763,2359,-140,8625,108,-39,-106,94
879773,2293,19,8576,-10,10,-86,95
879783,1879,330,8320,-124,151,-75,96
879793,2141,263,8150,-25,222,-95,97
879803,2374,181,7977,-51,95,-89,98
879813,2143,71,8487,63,-57,-105,99
879823,2354,102,8090,-1,97,-97,100
879833,2007,212,8424,-91,80,-83,101
879843,2216,227,8614,-53,140,-92,102
879853,2300,161,7971,-16,52,-96,103
879863,2069,150,8286,-21,-29,-96,104
879873,2497,-135,8889,57,81,-107,105
879883,2172,532,8185,-121,140,-71,106
879893,1844,-198,8552,36,-10,-98,107
879903,2325,305,8273,52,31,-101,108
879913,2195,272,8439,-82,-13,-83,109
879923,2565,-1,8033,-14,246,-105,110
879933,2098,330,8168,-58,109,-86,111
879943,2240,195,7893,14,-64,-96,112
879953,1957,-424,8954,150,-142,-118,113
879963,2175,613,8466,-58,115,-92,114
879973,2625,-149,8145,-185,254,-78,115
879983,2848,18,7968,22,206,-106,116
879993,1745,468,8486,-46,-173,-93,117
880003,1930,-301,8303,187,-117,-133,118
880013,2436,403,8421,0,95,-98,119
880023,2752,-53,7911,-159,230,-76,120
880033,2435,-86,7525,43,253,-107,121
880043,2104,571,8467,-78,-180,-71,122
880053,2525,-7,8509,153,-95,-125,123
880063,2467,256,8506,2,52,-95,124
880073,2166,339,8317,-90,170,-80,125
880083,2660,64,7717,23,210,-101,126
880093,2572,349,8183,28,-99,-96,127
880103,2104,280,8156,98,-87,-117,128
880113,2475,46,8233,29,59,-106,129
880123,2968,217,8347,-43,181,-96,130
880133,2206,190,7696,-37,152,-99,131
880143,2247,-84,8746,79,-94,-106,132
880153,3037,396,8329,68,-11,-117,133
880163,2644,5,8110,-20,24,-103,134
880173,2074,195,8286,-39,151,-97,135
880183,2590,354,8174,-75,141,-91,136
880193,2919,-360,7671,76,-9,-115,137
880203,2152,300,8427,104,-96,-113,138
880213,2456,243,8321,-60,59,-92,139
880223,2456,243,8321,-60,59,-92,140
880233,3092,-466,8013,39,216,-108,141
880243,2576,607,8116,-33,41,-85,142
880253,2312,65,8381,1,-55,-95,143
880263,3007,-101,7908,93,63,-105,144
880273,2512,528,8750,-134,-66,-66,145
880283,2258,-302,8095,9,137,-98,146
880293,2762,284,8293,8,54,-92,147
880303,2500,148,8385,-127,-23,-75,148
880313,2492,-223,8480,143,82,-125,149
880323,2682,860,7814,-177,49,-66,150
880333,2501,-599,8315,70,-15,-115,151
880343,2970,661,7894,4,135,-94,152
880353,2289,-101,8973,-108,-134,-83,153
880363,2419,277,7764,119,199,-128,154
880373,2230,-62,8864,-121,-101,-76,155
880383,2964,291,8251,72,140,-122,156
880393,2657,243,8143,-102,82,-96,157
880403,2631,7,8367,56,60,-119,158
880413,2300,544,8476,-5,86,-110,159
